GradeDate,Firm,ToGrade,FromGrade,Action
2024-08-01 15:49:59,Piper Sandler,Overweight,Overweight,main
2024-08-01 14:30:19,Stifel,Buy,Buy,main
2024-08-01 14:01:24,Wells Fargo,Equal-Weight,Equal-Weight,main
2024-08-01 09:43:37,Needham,Buy,Buy,main
2024-07-25 09:43:41,Needham,Buy,Buy,main
2024-05-06 09:48:24,Needham,Buy,Buy,reit
2024-04-25 17:37:00,JP Morgan,Overweight,Overweight,main
2024-04-25 14:19:31,Wells Fargo,Equal-Weight,Equal-Weight,main
2024-04-25 12:51:08,Piper Sandler,Overweight,Overweight,main
2024-04-25 09:53:49,Needham,Buy,Buy,main
2024-02-01 20:17:55,Piper Sandler,Overweight,Overweight,main
2024-02-01 14:39:58,JP Morgan,Overweight,Overweight,main
2024-02-01 13:24:36,Wells Fargo,Equal-Weight,Equal-Weight,main
2024-02-01 12:19:24,Needham,Buy,Buy,main
2023-10-27 18:53:27,Piper Sandler,Overweight,Overweight,main
2023-10-26 19:27:07,Stifel,Buy,Buy,main
2023-10-26 12:55:37,Wells Fargo,Equal-Weight,Equal-Weight,main
2023-10-26 09:32:34,Needham,Buy,Buy,main
2023-07-27 13:55:17,JP Morgan,Overweight,Overweight,main
2023-07-27 09:41:06,Needham,Buy,Buy,main
2023-07-27 08:34:01,Keybanc,Overweight,Overweight,main
2023-07-24 11:02:11,Needham,Buy,Buy,reit
2023-06-05 10:22:00,Needham,Buy,Buy,main
2023-05-22 12:15:52,CL King,Buy,,init
2023-04-27 15:53:46,Stifel,Buy,,main
2023-04-27 14:14:28,Piper Sandler,Overweight,,main
2023-04-27 12:09:52,Wells Fargo,Equal-Weight,,main
2023-04-27 10:09:15,Needham,Buy,,main
2023-04-27 08:34:06,Keybanc,Overweight,,main
2023-03-27 08:29:31,Keybanc,Overweight,Sector Weight,up
2023-02-03 11:37:45,Piper Sandler,Overweight,,main
2023-02-03 10:55:01,Needham,Buy,,main
2022-11-15 17:28:47,Needham,Buy,,main
2022-10-14 09:27:02,Needham,Buy,,main
2022-10-12 09:49:20,Jefferies,Hold,,init
2022-08-02 09:51:09,Needham,Buy,,main
2022-07-28 10:48:13,Piper Sandler,Overweight,,main
2022-07-28 09:52:00,Needham,Buy,,main
2022-06-23 11:31:27,Stifel,Buy,,main
2022-05-05 10:22:37,Needham,Buy,,main
2022-01-21 11:25:08,Needham,Buy,,main
2021-10-28 09:14:09,Needham,Buy,,main
2021-10-06 10:25:43,Needham,Buy,Hold,up
2021-07-15 12:25:15,UBS,Buy,,init
2021-05-25 10:39:44,Barclays,Overweight,,init
2021-04-29 13:43:47,Piper Sandler,Overweight,,main
2020-07-30 17:57:49,Piper Sandler,Overweight,,main
2020-07-30 16:51:39,Stifel,Buy,,main
2020-07-30 08:59:00,SVB Leerink,Market Perform,,main
2020-04-30 12:50:30,Stifel,Buy,,main
2020-04-23 13:25:18,JP Morgan,Overweight,,main
2019-11-26 12:06:32,Needham,Hold,Buy,down
2019-11-12 11:21:30,JP Morgan,Overweight,,init
2019-10-31 12:50:34,Stifel,Buy,,main
2019-08-22 10:25:33,Piper Sandler,Overweight,Neutral,up
2019-08-01 12:32:20,Stifel,Buy,,main
2019-04-18 11:31:35,Stifel,Buy,,init
2019-04-15 13:53:15,Barclays,Overweight,Overweight,main
2018-10-16 11:10:15,Barclays,Equal-Weight,,init
2017-04-27 12:54:18,Ladenburg Thalmann,Neutral,Buy,down
2016-07-28 11:48:48,Leerink Swann,Market Perform,Outperform,down
2015-10-12 11:39:13,Ladenburg Thalmann,Buy,Neutral,up
2015-10-05 15:07:59,Leerink Swann,Outperform,,main
2015-07-22 11:58:14,Northland Capital Markets,Market Perform,Outperform,down
2015-05-19 13:00:00,Leerink Swann,Outperform,,main
2015-05-14 18:07:15,Northland Capital Markets,Outperform,,init
2015-05-04 11:19:08,Deutsche Bank,Buy,,init
2015-04-24 12:17:13,Ladenburg Thalmann,Neutral,Buy,down
2015-04-23 13:00:00,Piper Sandler,Neutral,,main
2015-03-16 10:02:10,Keybanc,Sector Weight,,init
2014-02-14 21:00:00,Ladenburg Thalmann,Neutral,Buy,down
2012-10-31 15:13:00,Piper Sandler,Neutral,,main
2012-07-25 12:09:00,Ladenburg Thalmann,Buy,,init
