GradeDate,Firm,ToGrade,FromGrade,Action
2024-06-14 10:00:13,HC Wainwright & Co.,Buy,Buy,reit
2024-06-05 15:19:57,HC Wainwright & Co.,Buy,Buy,reit
2024-05-09 15:26:33,HC Wainwright & Co.,Buy,Buy,reit
2024-05-06 14:42:50,HC Wainwright & Co.,Buy,Buy,reit
2024-02-29 20:04:30,HC Wainwright & Co.,Buy,Buy,reit
2023-10-30 18:56:38,HC Wainwright & Co.,Buy,Buy,main
2023-08-14 16:50:58,HC Wainwright & Co.,Buy,Buy,reit
2023-05-12 11:30:54,Cantor Fitzgerald,Overweight,,main
2023-05-12 10:31:00,HC Wainwright & Co.,Buy,Buy,reit
2023-04-19 14:17:26,HC Wainwright & Co.,Buy,,reit
2023-03-30 16:55:41,HC Wainwright & Co.,Buy,,reit
2023-03-14 11:56:58,HC Wainwright & Co.,Buy,,reit
