quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,-0.01423,0.0,-0.01,0.0
2025-03-31,-0.04,-0.02,-0.02,-1.0
2024-12-31,0.01,-0.08,0.09,1.125
2024-09-30,-0.0344,-0.07,0.04,0.5086
