quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,1.64,1.56293,0.08,0.0493
2025-03-31,1.76,1.73988,0.02,0.0116
2024-12-31,1.67,1.54812,0.12,0.0787
2024-09-30,1.92,1.87136,0.05,0.025999999
