GradeDate,Firm,ToGrade,FromGrade,Action
2024-06-11 11:13:05,Rosenblatt,Buy,Buy,main
2024-05-31 16:22:57,Wells Fargo,Equal-Weight,Equal-Weight,main
2024-05-31 13:15:08,Roth MKM,Neutral,Neutral,main
2024-05-31 12:39:24,Morgan Stanley,Overweight,Overweight,main
2024-05-31 10:12:24,Needham,Buy,Buy,reit
2024-05-29 11:11:22,Rosenblatt,Buy,Buy,main
2024-04-16 16:15:07,B of A Securities,Underperform,Underperform,main
2024-02-28 17:33:08,Morgan Stanley,Overweight,Overweight,main
2024-02-28 15:46:23,Susquehanna,Positive,Positive,main
2024-02-28 13:48:37,Needham,Buy,Buy,reit
2024-01-03 12:35:00,Wells Fargo,Equal-Weight,Overweight,down
2023-12-13 12:40:34,Rosenblatt,Buy,Buy,reit
2023-12-01 17:29:57,Susquehanna,Positive,Positive,main
2023-12-01 13:43:52,Morgan Stanley,Overweight,Overweight,main
2023-12-01 12:21:57,Needham,Buy,Buy,reit
2023-12-01 12:17:17,Rosenblatt,Buy,Buy,reit
2023-11-27 12:38:09,Rosenblatt,Buy,Buy,reit
2023-10-30 14:10:06,Morgan Stanley,Overweight,Overweight,main
2023-10-24 15:03:21,Susquehanna,Positive,Positive,main
2023-10-19 12:43:21,Stifel,Buy,Buy,main
2023-09-18 12:10:11,Northland Capital Markets,Outperform,,init
2023-08-30 19:02:16,Roth MKM,Neutral,Neutral,main
2023-08-30 16:26:19,Craig-Hallum,Buy,Buy,main
2023-08-30 15:49:20,Deutsche Bank,Hold,Hold,main
2023-08-30 14:54:27,Wells Fargo,Overweight,Overweight,main
2023-08-30 14:18:20,Stifel,Buy,Buy,main
2023-08-30 14:09:35,Morgan Stanley,Overweight,Overweight,main
2023-08-30 13:19:08,Susquehanna,Positive,Positive,main
2023-08-30 11:56:34,TD Cowen,Market Perform,Outperform,down
2023-08-30 11:10:01,Rosenblatt,Buy,Buy,main
2023-08-30 10:59:15,Needham,Buy,Buy,main
2023-08-23 11:06:30,Rosenblatt,Buy,Buy,reit
2023-07-25 13:29:58,Susquehanna,Positive,Positive,main
2023-07-20 16:46:15,Stifel,Buy,Buy,main
2023-06-05 12:59:54,Craig-Hallum,Buy,Buy,main
