quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2023-12-31,-105.00011,-280.00027,175.0,0.625
2023-09-30,-385.0004,-455.00046,70.0,0.1538
2023-06-30,-595.0006,-560.00055,-35.0,-0.0625
