quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,0.1,0.00667,0.09,13.9925
2025-03-31,-0.25,-0.13,-0.12,-0.9231
2024-12-31,-0.44,-0.374,-0.07,-0.1765
2024-09-30,-0.25,-0.22333,-0.03,-0.119399995
