quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,3.09,2.5375,0.55,0.2177
2025-03-31,2.56,2.182,0.38,0.1732
2024-12-31,2.5236,2.096,0.43,0.204
2024-09-30,2.16,2.382,-0.22,-0.0932
