GradeDate,Firm,ToGrade,FromGrade,Action
2024-07-31 09:31:59,Morgan Stanley,Underweight,Equal-Weight,down
2024-07-25 20:21:18,Wolfe Research,Peer Perform,Outperform,down
2024-07-22 13:54:00,BMO Capital,Outperform,Outperform,main
2024-07-09 17:55:24,Raymond James,Market Perform,Outperform,down
2024-07-01 09:56:48,RBC Capital,Sector Perform,Outperform,down
2024-06-13 14:51:18,Barclays,Underweight,Equal-Weight,down
2024-06-12 10:38:03,Mizuho,Neutral,Buy,down
2024-05-23 10:30:03,JP Morgan,Underweight,Neutral,down
2024-04-24 11:26:14,Oppenheimer,Perform,Perform,main
2024-04-10 14:47:43,Barclays,Equal-Weight,,init
2024-04-03 17:59:11,Raymond James,Outperform,Outperform,main
2024-02-13 11:54:42,Evercore ISI Group,Outperform,,init
2024-01-26 15:56:31,JP Morgan,Neutral,Neutral,main
2024-01-09 16:58:42,CIBC,Neutral,Outperformer,down
2023-12-12 12:51:18,Mizuho,Buy,Buy,main
2023-12-06 20:05:32,Guggenheim,Buy,Buy,main
2023-11-09 13:36:08,Seaport Global,Sell,Neutral,down
2023-10-10 09:37:44,UBS,Neutral,Buy,down
2023-10-03 15:20:24,Morgan Stanley,Equal-Weight,Equal-Weight,main
2023-10-02 16:59:12,B of A Securities,Neutral,Neutral,main
2023-10-02 10:07:10,Wells Fargo,Equal-Weight,Overweight,down
2023-09-28 18:58:55,Scotiabank,Sector Perform,Sector Perform,main
2023-09-28 12:32:19,BMO Capital,Outperform,Outperform,main
2023-09-28 11:33:26,Mizuho,Buy,Buy,main
2023-09-28 09:49:16,JP Morgan,Neutral,Overweight,down
2023-09-28 09:47:55,Oppenheimer,Perform,Outperform,down
2023-09-20 12:32:32,Morgan Stanley,Equal-Weight,Equal-Weight,main
2023-08-29 08:55:04,Raymond James,Outperform,Market Perform,up
2023-06-23 14:04:59,Morgan Stanley,Equal-Weight,Equal-Weight,main
2023-06-01 15:05:44,B of A Securities,Neutral,Underperform,up
2023-05-22 12:32:06,RBC Capital,Outperform,Outperform,main
