quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2024-12-31,1.24,1.20667,0.03,0.0276
2024-09-30,1.19,1.125,0.06,0.057800002
2024-06-30,1.05,1.11667,-0.07,-0.059699997
2024-03-31,1.48,1.04333,0.44,0.41849998
