GradeDate,Firm,ToGrade,FromGrade,Action
2023-08-24 19:05:59,Credit Suisse,Neutral,Neutral,main
2023-08-03 17:10:43,Raymond James,Outperform,Outperform,main
2023-03-24 12:52:41,RBC Capital,Sector Perform,,reit
2022-10-19 13:49:12,Raymond James,Outperform,Market Perform,up
2022-07-27 11:08:11,Edward Jones,Hold,Buy,down
2022-01-07 14:41:10,Scotiabank,Sector Perform,Sector Outperform,down
2021-10-19 11:40:37,Wolfe Research,Underperform,Peer Perform,down
2021-06-01 11:28:39,BMO Capital,Market Perform,Outperform,down
2020-06-05 12:38:01,UBS,Buy,,main
2020-02-14 13:25:24,Wells Fargo,Overweight,,main
2020-01-30 12:05:21,CIBC,Neutral,Outperformer,down
2019-11-22 13:52:29,Wells Fargo,Outperform,,reit
2019-08-22 13:28:14,CIBC,Neutral,Outperformer,down
2019-01-29 15:17:59,TD Securities,Hold,Buy,down
2018-05-02 12:14:34,UBS,Buy,,init
2017-02-27 14:06:03,JP Morgan,Neutral,,init
