quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,1.85,1.935,-0.08,-0.043899998
2025-03-31,1.67,1.755,-0.08,-0.0484
2024-12-31,2.31,2.01667,0.29,0.1455
2024-09-30,1.98,2.07333,-0.09,-0.045
