GradeDate,Firm,ToGrade,FromGrade,Action
2024-07-29 13:10:28,Wedbush,Outperform,Outperform,reit
2024-06-27 16:22:15,Macquarie,Underperform,Underperform,main
2024-06-10 12:18:30,Stifel,Buy,Buy,main
2024-05-13 15:56:13,Goldman Sachs,Neutral,Neutral,main
2024-05-10 19:41:08,Barclays,Equal-Weight,Equal-Weight,main
2024-05-10 16:54:31,JMP Securities,Market Perform,,reit
2024-05-10 15:45:18,Benchmark,Sell,Sell,reit
2024-05-10 14:15:35,Wedbush,Outperform,Outperform,reit
2024-05-10 10:48:48,Needham,Buy,Buy,reit
2024-05-02 13:14:25,Wedbush,Outperform,Outperform,reit
2024-03-01 14:04:06,Stifel,Buy,Buy,main
2024-02-28 19:02:42,Citigroup,Buy,Buy,main
2024-02-27 15:32:00,Needham,Buy,Buy,main
2024-02-27 14:57:14,Stifel,Buy,Buy,main
2024-02-27 14:42:00,Barclays,Equal-Weight,Equal-Weight,main
2024-02-27 14:02:37,Wedbush,Outperform,Outperform,main
2024-02-27 10:21:56,Piper Sandler,Neutral,Underweight,up
2024-02-23 14:06:47,Stifel,Buy,Buy,main
2024-02-12 12:48:54,Macquarie,Underperform,Neutral,down
2024-01-09 13:30:37,Goldman Sachs,Neutral,Neutral,main
2024-01-02 12:02:41,Piper Sandler,Underweight,Neutral,down
2023-12-18 13:33:26,HSBC,Hold,,init
2023-11-13 13:35:50,Goldman Sachs,Neutral,Neutral,main
2023-11-10 20:35:08,Stifel,Buy,Buy,main
2023-11-10 14:22:34,Morgan Stanley,Equal-Weight,Equal-Weight,main
2023-11-10 14:06:17,Wedbush,Outperform,Outperform,main
2023-11-10 13:07:27,Needham,Buy,Buy,main
2023-11-10 12:07:37,Macquarie,Neutral,Outperform,down
2023-11-10 09:10:45,Piper Sandler,Neutral,Neutral,main
2023-10-23 09:11:42,Piper Sandler,Neutral,Overweight,down
2023-10-19 13:09:30,Jefferies,Hold,Underperform,up
2023-10-10 18:56:59,Citigroup,Buy,Buy,reit
2023-10-10 14:18:51,Stifel,Buy,Buy,main
2023-10-06 12:25:11,Wedbush,Outperform,Outperform,reit
2023-09-28 11:13:29,UBS,Neutral,,init
2023-09-25 16:05:29,B of A Securities,Buy,Buy,reit
2023-09-15 14:02:17,Oppenheimer,Perform,,reit
2023-09-15 10:38:07,B of A Securities,Buy,Neutral,up
2023-08-04 14:00:57,Goldman Sachs,Neutral,Neutral,main
2023-08-03 15:50:03,Morgan Stanley,Equal-Weight,Equal-Weight,main
2023-08-03 13:35:58,Wells Fargo,Overweight,Overweight,main
2023-08-03 13:26:31,Goldman Sachs,Neutral,Neutral,main
2023-08-03 13:03:52,Wedbush,Outperform,Outperform,main
2023-08-03 12:38:09,Barclays,Equal-Weight,Equal-Weight,main
2023-08-03 11:47:43,Credit Suisse,Outperform,Outperform,main
2023-08-03 10:21:23,Needham,Buy,Buy,main
2023-08-03 08:16:02,Piper Sandler,Overweight,Overweight,reit
2023-07-31 09:13:34,Piper Sandler,Overweight,Overweight,main
2023-07-12 11:01:17,Barclays,Equal-Weight,Equal-Weight,main
2023-06-29 09:18:39,JMP Securities,Market Perform,,init
2023-06-27 10:18:37,Wells Fargo,Overweight,,init
2023-06-06 08:01:41,Piper Sandler,Overweight,Overweight,reit
2023-05-19 18:14:56,Citigroup,Buy,Buy,main
2023-05-17 08:22:25,Needham,Buy,Buy,reit
2023-05-11 15:49:18,Benchmark,Sell,Sell,reit
2023-05-11 12:31:41,Morgan Stanley,Equal-Weight,Equal-Weight,main
2023-05-11 11:54:52,Credit Suisse,Outperform,Outperform,main
2023-05-11 10:57:48,Needham,Buy,Buy,reit
2023-05-11 10:12:54,Barclays,Equal-Weight,Equal-Weight,main
2023-05-11 08:31:55,Piper Sandler,Overweight,,reit
2023-04-14 10:13:14,Needham,Buy,,reit
2023-02-27 14:11:24,Citigroup,Buy,,main
2023-02-23 14:42:08,DA Davidson,Buy,,main
2023-02-23 13:52:11,Credit Suisse,Outperform,,main
2023-02-23 12:08:04,Oppenheimer,Perform,Outperform,down
2023-02-23 11:34:02,Needham,Buy,,main
2023-02-23 09:18:16,Piper Sandler,Overweight,,main
2023-02-15 12:58:36,Goldman Sachs,Neutral,,main
2023-01-25 12:08:27,Barclays,Equal-Weight,,main
2023-01-12 12:20:50,Jefferies,Underperform,Hold,down
2022-12-08 13:46:43,BTIG,Neutral,Buy,down
2022-11-17 15:09:45,Stifel,Buy,,main
2022-11-10 12:30:18,Credit Suisse,Outperform,,main
2022-11-10 09:12:43,Piper Sandler,Overweight,,main
2022-10-28 08:55:42,Piper Sandler,Overweight,Neutral,up
2022-10-26 15:01:29,BTIG,Buy,,main
2022-10-18 11:26:32,Barclays,Equal-Weight,,main
2022-10-07 11:12:03,Needham,Buy,,init
2022-08-17 13:41:01,Wolfe Research,Outperform,,init
2022-08-10 13:13:10,Oppenheimer,Outperform,,main
2022-08-10 12:40:52,Barclays,Equal-Weight,,main
