quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-04-30,1.22,1.215,0.0,0.0041
2025-01-31,1.0,1.03,-0.03,-0.0291
2024-10-31,1.12,1.1,0.02,0.0182
2024-07-31,1.19,1.10667,0.08,0.0753
