quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,-0.4,-0.398,-0.0,-0.005
2025-03-31,-0.42,-0.585,0.16,0.2821
2024-12-31,-0.58,-0.445,-0.13,-0.3034
2024-09-30,-0.49,-0.55167,0.06,0.1118
