quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,0.06,-0.15,0.21,1.4
2025-03-31,0.02,-0.37,0.39,1.0541
2024-12-31,-0.06,-0.24,0.18,0.75
2024-09-30,0.17,-0.04,0.21,5.25
