quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,1.66,1.5325,0.13,0.0832
2025-03-31,1.92,1.6525,0.27,0.1619
2024-12-31,1.81,1.37,0.44,0.32119998
2024-09-30,1.29,1.13333,0.16,0.1382
