GradeDate,Firm,ToGrade,FromGrade,Action
2024-04-10 17:24:55,B. Riley Securities,Buy,Buy,main
2024-02-07 10:27:36,B. Riley Securities,Buy,Buy,main
2023-06-26 15:55:43,B. Riley Securities,Buy,Buy,main
2023-06-20 12:10:07,Benchmark,Buy,Buy,reit
2023-03-27 11:27:25,Benchmark,Buy,,reit
2022-05-04 13:41:08,Benchmark,Buy,,main
2020-03-24 11:22:23,B. Riley Securities,Buy,,main
2020-02-19 12:21:08,Benchmark,Buy,,init
2020-02-12 13:26:44,B. Riley Securities,Buy,,main
2020-02-04 14:07:12,B. Riley Securities,Buy,,main
2019-12-17 15:39:02,B. Riley Securities,Buy,,main
2019-11-06 14:32:31,B. Riley Securities,Buy,,main
2018-11-05 16:53:49,B. Riley Securities,Buy,Buy,main
2018-07-10 12:31:26,B. Riley Securities,Buy,Buy,main
2018-02-08 14:22:33,Stifel,Buy,Buy,main
2017-11-30 13:07:01,Seaport Global,Buy,,init
2017-11-30 12:02:09,Stifel,Buy,,init
