GradeDate,Firm,ToGrade,FromGrade,Action
2024-07-24 17:54:15,B. Riley Securities,Buy,Buy,main
2024-07-08 15:43:06,Truist Securities,Buy,Buy,main
2024-05-29 16:50:08,Alliance Global Partners,Buy,Buy,main
2024-05-28 12:10:33,RBC Capital,Outperform,Outperform,main
2024-05-28 10:42:56,HC Wainwright & Co.,Buy,Buy,reit
2024-05-13 10:58:24,HC Wainwright & Co.,Buy,Buy,reit
2024-03-19 10:36:00,HC Wainwright & Co.,Buy,Buy,reit
2024-03-15 16:45:03,RBC Capital,Outperform,Outperform,reit
2023-11-15 16:55:28,Truist Securities,Buy,Buy,main
2023-09-29 13:59:36,B. Riley Securities,Buy,Buy,reit
2023-09-27 09:07:56,B. Riley Securities,Buy,,init
2023-08-29 13:39:45,Mizuho,Buy,Buy,reit
2023-08-09 15:48:20,RBC Capital,Outperform,Outperform,main
2023-07-11 12:10:53,Truist Securities,Buy,Buy,main
2023-07-06 12:00:32,Cantor Fitzgerald,Overweight,Overweight,reit
2023-07-03 13:37:24,RBC Capital,Outperform,Outperform,main
2023-06-27 12:52:00,Truist Securities,Buy,Buy,reit
2023-06-23 16:31:44,Truist Securities,Buy,Buy,reit
2023-06-15 09:14:16,Mizuho,Buy,Neutral,up
