GradeDate,Firm,ToGrade,FromGrade,Action
2024-07-17 14:08:43,Zelman & Assoc,Neutral,Buy,down
2024-05-24 15:21:48,Loop Capital,Hold,Hold,main
2024-05-24 12:01:56,Baird,Outperform,Outperform,main
2024-03-01 12:39:06,Baird,Outperform,Outperform,main
2024-02-22 11:03:20,Baird,Outperform,Neutral,up
2023-12-08 09:45:25,Deutsche Bank,Hold,Sell,up
2023-08-30 13:27:38,Baird,Neutral,Neutral,main
2023-08-18 11:58:11,Zelman & Assoc,Buy,Hold,up
2023-07-24 16:15:26,Loop Capital,Hold,Hold,main
2023-07-18 13:31:48,Sidoti & Co.,Neutral,Buy,down
2023-05-26 11:11:49,Baird,Neutral,Neutral,main
2023-05-24 10:50:09,Baird,Neutral,Neutral,main
2023-03-01 11:56:58,Baird,Neutral,,main
2023-01-11 14:06:23,Deutsche Bank,Sell,,main
2022-10-20 10:56:56,Deutsche Bank,Sell,,main
2022-08-31 13:02:27,Baird,Neutral,,main
2022-08-18 09:16:54,Deutsche Bank,Sell,,init
2022-03-23 10:43:43,Loop Capital,Hold,Buy,down
2021-11-17 10:07:36,Jefferies,Hold,Buy,down
2021-06-22 10:18:48,Loop Capital,Buy,Hold,up
2021-03-17 11:22:23,Wolfe Research,Peer Perform,,init
2021-03-16 11:42:07,Loop Capital,Hold,Buy,down
2020-12-17 14:47:09,Jefferies,Buy,,init
2020-10-20 13:27:28,Baird,Neutral,,main
2020-06-11 11:19:58,Loop Capital,Buy,Hold,up
2020-04-21 13:11:55,Sidoti & Co.,Buy,,main
2020-04-16 13:05:20,Wells Fargo,Equal-Weight,,main
2020-04-16 10:54:35,Baird,Neutral,Outperform,down
2020-03-03 14:32:37,Sidoti & Co.,Buy,Neutral,up
2020-02-26 14:16:58,Baird,Outperform,,main
2020-01-24 11:25:13,Loop Capital,Hold,,init
2019-09-11 13:03:57,Sidoti & Co.,Neutral,Buy,down
2019-08-19 15:10:57,Sidoti & Co.,Buy,,main
2018-11-30 13:02:42,Longbow Research,Neutral,Buy,down
2018-06-27 11:18:12,Wells Fargo,Market Perform,,init
2018-05-30 12:38:53,Baird,Outperform,Outperform,main
2018-02-09 11:27:11,Longbow Research,Buy,Neutral,up
2016-08-24 13:21:03,Baird,Outperform,,main
2016-06-03 10:11:47,Baird,Outperform,Neutral,up
2015-11-25 16:05:12,Baird,Neutral,,down
2015-11-20 12:27:40,Baird,Neutral,Outperform,down
2014-11-13 11:12:31,Longbow Research,Neutral,Buy,down
2013-08-14 12:57:12,Longbow Research,Buy,Neutral,up
2013-08-14 12:39:21,Longbow Research,Buy,Neutral,up
2013-02-20 20:59:31,Griffin Securities,Hold,Buy,down
