quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,0.7,0.6875,0.01,0.0182
2025-03-31,-0.04,-0.1275,0.09,0.6863
2024-12-31,0.63,0.6175,0.01,0.0202
2024-09-30,0.74,0.685,0.05,0.080299996
