quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,0.233,0.04,0.19,4.825
2025-03-31,0.078,0.0441,0.03,0.7687
2024-12-31,-0.005,0.02,-0.03,-1.25
2024-09-30,0.084,0.005,0.08,15.8
