GradeDate,Firm,ToGrade,FromGrade,Action
2024-08-01 18:03:35,Deutsche Bank,Buy,Buy,main
2024-08-01 16:35:49,BMO Capital,Outperform,Outperform,main
2024-08-01 12:13:23,Seaport Global,Buy,Neutral,up
2024-08-01 09:57:58,Needham,Buy,Buy,reit
2024-08-01 09:19:16,Mizuho,Outperform,Neutral,up
2024-06-26 17:23:28,Deutsche Bank,Buy,Buy,main
2024-05-13 11:01:12,Needham,Buy,Buy,reit
2024-05-02 11:50:15,Mizuho,Neutral,Neutral,main
2024-05-01 18:33:18,Needham,Buy,Buy,reit
2024-03-07 11:43:10,Needham,Buy,Buy,reit
2024-03-01 17:53:52,Wolfe Research,Outperform,,init
2024-02-20 10:50:19,Mizuho,Neutral,Buy,down
2024-02-16 17:16:00,Citigroup,Neutral,Neutral,main
2024-02-16 16:44:01,BMO Capital,Outperform,Outperform,main
2024-02-15 19:05:11,Keybanc,Overweight,Overweight,main
2024-02-15 18:01:09,Craig-Hallum,Buy,Hold,up
2024-02-15 17:18:57,Goldman Sachs,Buy,Buy,main
2024-02-15 16:54:20,UBS,Neutral,Neutral,main
2024-02-15 10:01:41,Needham,Buy,Buy,main
2024-02-14 14:46:47,Mizuho,Buy,Buy,main
2024-01-09 09:46:00,Keybanc,Overweight,Overweight,main
2023-11-03 11:00:54,Keybanc,Overweight,Overweight,main
2023-10-03 09:31:36,Keybanc,Overweight,Overweight,main
2023-08-04 12:51:58,Mizuho,Buy,Buy,main
2023-08-04 11:40:15,Craig-Hallum,Hold,Buy,down
2023-08-04 10:58:49,Needham,Buy,Buy,reit
2023-06-20 09:13:54,BMO Capital,Outperform,,init
2023-05-15 11:45:31,Loop Capital,Buy,Buy,main
2023-05-12 11:16:11,Needham,Buy,Buy,main
2023-05-12 11:01:42,Mizuho,Buy,Buy,main
2023-05-12 08:18:47,Keybanc,Overweight,Overweight,main
2023-04-17 09:51:36,Deutsche Bank,Buy,,main
2023-04-03 09:54:40,Citigroup,Neutral,Buy,down
2023-02-15 13:39:27,Credit Suisse,Outperform,,reit
2023-02-15 12:08:27,Mizuho,Buy,,main
2023-02-15 11:41:57,Needham,Buy,,main
2023-02-15 09:36:11,Keybanc,Overweight,,main
2023-01-12 14:36:02,Mizuho,Buy,,main
2023-01-12 09:33:20,Keybanc,Overweight,,main
2023-01-04 09:31:39,Needham,Buy,,init
2022-11-04 14:30:32,Goldman Sachs,Buy,,main
2022-11-04 13:23:47,Citigroup,Buy,,main
2022-11-03 13:06:54,Mizuho,Buy,,main
2022-11-03 08:31:21,Keybanc,Overweight,,main
2022-10-27 14:24:09,Goldman Sachs,Buy,,main
2022-10-13 13:43:26,Deutsche Bank,Buy,,main
2022-10-13 11:39:07,Seaport Global,Neutral,Buy,down
2022-10-06 11:31:36,Credit Suisse,Outperform,,init
2022-09-23 13:48:00,Craig-Hallum,Buy,,main
2022-08-16 12:52:26,Stifel,Buy,,main
2022-08-03 14:31:06,Mizuho,Buy,,main
2022-08-03 13:56:02,UBS,Neutral,,main
2022-08-03 13:10:21,Goldman Sachs,Buy,,main
2022-07-20 11:23:49,Keybanc,Overweight,,main
2022-07-18 12:45:25,Deutsche Bank,Buy,,main
2022-07-07 12:48:00,Mizuho,Buy,,main
2022-06-29 11:36:48,Loop Capital,Buy,Buy,main
2022-04-27 08:38:42,Keybanc,Overweight,,main
2022-04-13 10:57:57,Deutsche Bank,Buy,,main
2022-02-02 11:12:44,Mizuho,Buy,Neutral,up
2022-01-19 11:16:36,Deutsche Bank,Buy,Hold,up
2022-01-18 13:08:42,Seaport Global,Buy,Neutral,up
2021-12-14 09:49:54,Keybanc,Overweight,,init
2021-12-02 15:30:56,Deutsche Bank,Hold,,main
2021-12-02 15:08:13,Mizuho,Neutral,,main
2021-12-02 13:31:37,Citigroup,Buy,,main
2021-10-27 14:16:10,Craig-Hallum,Buy,Hold,up
2021-10-13 09:43:19,Mizuho,Neutral,,init
2021-06-10 10:48:36,Wolfe Research,Outperform,,init
2021-04-21 16:03:50,UBS,Neutral,,init
2021-04-16 14:21:41,Deutsche Bank,Hold,,main
2021-02-03 16:53:23,Craig-Hallum,Hold,,main
2020-11-18 12:20:12,Deutsche Bank,Hold,,main
2020-11-18 08:53:32,Keybanc,Overweight,,main
2020-07-24 15:49:31,Craig-Hallum,Hold,Buy,down
2020-07-20 13:06:46,Citigroup,Buy,,main
2020-03-27 13:54:47,Deutsche Bank,Hold,,main
2019-10-07 10:46:00,Deutsche Bank,Hold,Buy,down
2019-06-21 11:06:47,CL King,Buy,,init
2019-05-10 11:43:06,Citigroup,Neutral,Buy,down
2019-03-01 12:03:05,Seaport Global,Neutral,Buy,down
2019-01-08 11:57:02,Goldman Sachs,Neutral,Buy,down
2018-10-01 13:12:43,Deutsche Bank,Buy,Hold,up
2018-07-02 11:19:29,Stifel,Buy,Buy,main
2018-03-21 11:16:26,Keybanc,Overweight,Overweight,main
2018-03-19 13:19:48,Stifel,Buy,Buy,main
2018-02-15 14:41:20,Citigroup,Buy,Neutral,up
2018-02-06 18:53:02,Craig-Hallum,Buy,Hold,up
2017-12-15 14:48:34,Seaport Global,Buy,,init
2017-10-27 17:27:16,Loop Capital,Buy,,main
2017-10-27 12:39:40,Citigroup,Neutral,,main
2017-09-29 10:08:02,Loop Capital,Buy,,init
2017-07-13 16:32:57,Stifel,Buy,,main
2017-07-06 11:58:07,Deutsche Bank,Hold,,init
2017-04-28 13:28:48,Craig-Hallum,Hold,Buy,down
2017-03-17 11:20:53,Aegis Capital,Buy,,init
2017-03-13 17:51:16,Needham,Buy,Hold,up
2017-02-10 11:21:57,Goldman Sachs,Buy,,init
2016-07-28 16:53:10,Pacific Crest,Overweight,,main
2016-07-28 14:48:44,Citigroup,Neutral,,main
2016-07-28 10:02:02,Dougherty & Co.,Neutral,Buy,down
2016-01-25 12:18:59,Pacific Crest,Overweight,Sector Weight,up
2015-07-31 17:48:02,Citigroup,Neutral,,main
2015-07-15 11:44:01,Craig-Hallum,Buy,Hold,up
2015-07-01 13:44:45,Sidoti & Co.,Neutral,Buy,down
2015-06-29 11:03:00,Pacific Crest,Sector Weight,,init
2015-06-28 08:21:37,Pacific Crest,Sector Weight,,init
2015-02-24 14:00:00,Stifel,Buy,,main
2014-07-31 02:16:08,Citigroup,Neutral,,main
2014-04-23 03:32:28,Citigroup,Neutral,,main
2014-02-05 13:00:00,Craig-Hallum,Buy,Hold,up
2014-02-05 11:27:44,DA Davidson,Buy,,main
2014-02-04 21:00:00,Sidoti & Co.,Buy,Neutral,up
2014-01-06 21:00:00,Sidoti & Co.,Neutral,Buy,down
2013-12-05 21:00:00,Needham,Buy,,init
2013-08-28 11:37:05,Northland Capital Markets,Market Perform,,init
2013-07-24 14:43:07,Craig-Hallum,Hold,Buy,down
2012-10-24 18:33:00,B of A Securities,Neutral,,main
2012-03-09 15:36:00,DA Davidson,Buy,Neutral,up
