quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,0.11,0.13,-0.02,-0.1538
2025-03-31,0.11,0.105,0.01,0.0476
2024-12-31,0.1,0.105,-0.0,-0.0476
2024-09-30,0.1,0.085,0.02,0.1765
