quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,-0.04,-0.05,0.01,0.2
2025-03-31,-0.0447,-0.06,0.02,0.255
2024-12-31,-0.0704,,,
2024-09-30,-0.1263,-0.15,0.02,0.158
