quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,2.72,2.65861,0.06,0.0231
2025-03-31,2.64,2.60384,0.04,0.0139
2024-12-31,3.18,3.13615,0.04,0.0139999995
2024-09-30,3.45,3.42581,0.02,0.0070999996
