quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,0.58,0.44327,0.14,0.3085
2025-03-31,0.49,0.34434,0.15,0.42299998
2024-12-31,0.48,0.49695,-0.02,-0.0341
2024-09-30,0.66,0.51739,0.14,0.2756
