quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,-0.35,-0.41333,0.06,0.1532
2025-03-31,-0.29,-0.4775,0.19,0.39270002
2024-12-31,-0.43,-0.565,0.13,0.23889999
2024-09-30,-0.5,-0.52,0.02,0.0385
