GradeDate,Firm,ToGrade,FromGrade,Action
2024-08-08 15:53:13,BMO Capital,Market Perform,Market Perform,main
2024-08-08 15:50:32,Benchmark,Buy,Buy,main
2024-08-07 19:56:14,Stephens & Co.,Equal-Weight,Overweight,down
2024-08-07 17:11:23,B of A Securities,Buy,Buy,main
2024-08-07 17:01:56,Stifel,Buy,Buy,main
2024-08-07 16:46:33,B. Riley Securities,Buy,Buy,main
2024-08-07 16:26:24,UBS,Neutral,Neutral,main
2024-08-07 15:34:20,Baird,Neutral,Neutral,main
2024-08-07 13:40:38,Truist Securities,Buy,Buy,main
2024-08-07 10:17:27,Loop Capital,Hold,Buy,down
2024-07-12 16:10:18,Barclays,Underweight,Underweight,main
2024-07-11 18:43:37,Citigroup,Neutral,Neutral,main
2024-07-11 15:16:58,Loop Capital,Buy,Buy,main
2024-07-10 15:44:53,Goldman Sachs,Buy,Buy,main
2024-07-03 14:48:01,DA Davidson,Neutral,Neutral,main
2024-05-14 14:22:57,Benchmark,Buy,Buy,reit
2024-05-10 19:39:15,Barclays,Underweight,Underweight,main
2024-05-10 11:19:40,Baird,Neutral,Neutral,main
2024-04-08 14:19:18,Baird,Neutral,Neutral,main
2024-04-04 14:41:09,Barclays,Underweight,Underweight,main
2024-03-01 15:57:42,JP Morgan,Neutral,Neutral,main
2024-03-01 11:11:55,Benchmark,Buy,Buy,main
2024-02-28 16:32:05,Goldman Sachs,Buy,Buy,main
2024-02-28 16:15:56,Barclays,Underweight,Underweight,main
2024-02-27 16:56:25,UBS,Neutral,Neutral,main
2024-02-27 16:33:14,DA Davidson,Neutral,Neutral,main
2024-02-27 14:55:52,Stifel,Buy,Buy,main
2024-02-27 14:03:20,Truist Securities,Buy,Buy,main
2023-12-19 15:57:00,Stifel,Buy,Buy,main
2023-12-14 11:41:42,JP Morgan,Neutral,Underweight,up
2023-12-13 11:47:16,Barclays,Underweight,Equal-Weight,down
2023-12-12 13:25:08,Wolfe Research,Peer Perform,,init
2023-10-31 15:39:41,Benchmark,Buy,Buy,reit
2023-10-31 13:07:56,BMO Capital,Market Perform,Market Perform,main
2023-10-17 17:39:41,Truist Securities,Buy,Buy,main
2023-10-12 18:49:26,Barclays,Equal-Weight,Equal-Weight,main
2023-10-03 10:32:16,Goldman Sachs,Buy,,init
2023-09-08 16:07:15,B. Riley Securities,Buy,Buy,main
2023-09-08 15:13:38,Stephens & Co.,Overweight,Overweight,reit
2023-08-25 14:15:03,Citigroup,Neutral,,init
2023-08-02 13:16:12,BMO Capital,Market Perform,Market Perform,main
2023-08-02 12:24:30,Credit Suisse,Underperform,Underperform,main
2023-08-02 11:48:50,Benchmark,Buy,Buy,main
2023-08-01 19:13:26,B. Riley Securities,Buy,Buy,main
2023-08-01 19:08:41,DA Davidson,Neutral,Neutral,main
2023-08-01 14:04:34,Stifel,Buy,Buy,main
2023-08-01 13:45:33,Truist Securities,Buy,Buy,main
