GradeDate,Firm,ToGrade,FromGrade,Action
2023-08-17 09:10:08,Jefferies,Hold,Buy,down
2022-10-25 11:03:11,Credit Suisse,Neutral,,main
2022-06-16 12:59:29,Jefferies,Buy,,main
2021-03-19 12:10:34,Jefferies,Buy,,init
