quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-05-31,-0.20552,-0.055,-0.15,-2.7367
2025-02-28,-0.04312,-0.058,0.01,0.2566
2024-08-31,-0.04047,-0.027,-0.01,-0.4989
