quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,1.66,1.48048,0.18,0.121300004
2025-03-31,1.36,1.10808,0.25,0.22729999
2024-12-31,1.77,1.81865,-0.05,-0.026800001
2024-09-30,1.78,1.71231,0.07,0.0395
