GradeDate,Firm,ToGrade,FromGrade,Action
2024-05-10 18:16:01,Alliance Global Partners,Buy,Buy,main
2024-04-30 12:37:02,B. Riley Securities,Buy,Buy,main
2024-04-04 15:35:28,HC Wainwright & Co.,Buy,Buy,reit
2024-03-22 12:26:42,Oppenheimer,Outperform,Outperform,main
2024-01-11 13:28:10,Roth MKM,Buy,,init
2023-12-18 16:39:01,William Blair,Market Perform,,init
2023-12-05 14:03:49,Alliance Global Partners,Buy,,init
2023-10-31 11:28:42,HC Wainwright & Co.,Buy,,init
2023-08-11 17:08:53,EF Hutton,Buy,Buy,reit
2023-07-20 14:12:52,B. Riley Securities,Buy,Buy,reit
2023-06-06 08:02:50,EF Hutton,Buy,Buy,reit
2023-06-02 13:09:07,Northland Capital Markets,Outperform,,init
2023-05-11 11:44:51,EF Hutton,Buy,Buy,reit
2023-03-24 13:01:48,B. Riley Securities,Buy,,main
2023-03-24 11:47:35,Oppenheimer,Outperform,,main
2023-03-24 11:05:29,EF Hutton,Buy,,reit
2023-03-07 10:57:05,EF Hutton,Buy,,reit
2022-12-02 11:19:27,B. Riley Securities,Buy,,init
2022-10-28 13:51:25,EF Hutton,Buy,,init
2022-10-14 08:42:54,Oppenheimer,Outperform,,init
