quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,0.56,0.52768,0.03,0.0612
2025-03-31,0.619,0.55358,0.07,0.1182
2024-12-31,0.62,0.57094,0.05,0.0859
2024-09-30,0.59,0.57289,0.02,0.0299
