quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2024-12-31,0.72,0.27333,0.45,1.6342
2024-09-30,0.16,0.33,-0.17,-0.5152
2024-06-30,0.31,0.36143,-0.05,-0.1423
2024-03-31,0.34,0.37523,-0.04,-0.0939
