GradeDate,Firm,ToGrade,FromGrade,Action
2024-07-22 11:22:02,Seaport Global,Buy,Neutral,up
2024-04-22 12:52:46,"Keefe, Bruyette & Woods",Market Perform,Market Perform,main
2024-01-22 15:48:49,"Keefe, Bruyette & Woods",Market Perform,Market Perform,main
2023-10-23 16:12:02,Seaport Global,Neutral,Sell,up
2023-09-12 11:36:36,Seaport Global,Sell,,init
2023-04-25 12:13:22,"Keefe, Bruyette & Woods",Market Perform,,main
2023-04-06 13:32:59,"Keefe, Bruyette & Woods",Market Perform,,main
2022-12-21 09:53:29,Raymond James,Market Perform,,init
2022-12-13 11:56:54,"Keefe, Bruyette & Woods",Market Perform,Outperform,down
2021-10-25 08:56:14,Piper Sandler,Neutral,Overweight,down
2021-04-26 11:46:34,Seaport Global,Buy,Neutral,up
2020-12-17 11:37:52,Seaport Global,Neutral,,init
2020-09-28 13:25:33,Piper Sandler,Neutral,,main
2020-06-24 09:45:52,Piper Sandler,Neutral,Overweight,down
2020-06-08 11:30:48,DA Davidson,Neutral,Buy,down
2020-03-04 10:27:41,Compass Point,Neutral,Buy,down
2019-07-19 11:53:30,Compass Point,Buy,Neutral,up
2019-07-12 10:32:11,DA Davidson,Neutral,,init
2019-07-11 20:48:21,DA Davidson,Neutral,,init
2019-04-03 12:28:48,Piper Sandler,Buy,Hold,up
2019-01-09 14:41:01,Compass Point,Neutral,Buy,down
2018-07-23 10:40:45,"Keefe, Bruyette & Woods",Outperform,Market Perform,up
2018-05-31 13:04:49,Piper Sandler,Neutral,Neutral,main
2017-10-11 11:11:56,Compass Point,Neutral,Buy,down
2017-07-21 10:04:14,Compass Point,Buy,Neutral,up
2017-05-15 10:42:09,Piper Sandler,Neutral,,init
2017-03-29 11:09:54,Compass Point,Neutral,Sell,up
2016-09-20 09:04:01,Compass Point,Sell,Neutral,down
2016-08-31 12:33:31,Piper Sandler,Sell,Hold,down
2016-04-22 10:54:59,Compass Point,Neutral,Buy,down
2016-03-10 10:51:19,"Keefe, Bruyette & Woods",Market Perform,,main
2016-01-22 14:11:53,Compass Point,Buy,Neutral,up
2015-07-21 15:00:00,Macquarie,Neutral,,main
2015-07-20 15:00:00,"Keefe, Bruyette & Woods",Market Perform,,main
2015-06-29 13:00:00,SunTrust Robinson Humphrey,Neutral,,main
2015-06-24 10:51:22,Baird,Underperform,,down
2015-06-10 12:21:31,Drexel Hamilton,Hold,Buy,down
2015-04-21 13:00:00,SunTrust Robinson Humphrey,Neutral,,main
2015-04-20 07:46:24,"Keefe, Bruyette & Woods",Market Perform,Outperform,down
2015-04-17 16:03:12,"Keefe, Bruyette & Woods",Market Perform,Outperform,down
2015-04-17 12:07:27,Compass Point,Neutral,Buy,down
2014-08-08 12:11:07,Piper Sandler,Buy,Hold,up
2014-08-07 10:19:51,Guggenheim,Buy,Neutral,up
2014-03-31 21:53:56,SunTrust Robinson Humphrey,Neutral,,init
2014-03-14 10:33:54,"Keefe, Bruyette & Woods",Outperform,Market Perform,up
2012-04-13 10:27:00,Guggenheim,Buy,Neutral,up
