GradeDate,Firm,ToGrade,FromGrade,Action
2024-07-10 12:10:40,Small Cap Consumer Research,Buy,Buy,reit
2024-06-27 12:07:24,Small Cap Consumer Research,Buy,Buy,reit
2024-05-29 13:16:38,Small Cap Consumer Research,Buy,Buy,reit
2024-05-01 12:29:06,Small Cap Consumer Research,Buy,Buy,reit
2024-04-23 12:08:52,Small Cap Consumer Research,Buy,Buy,reit
2024-03-28 18:19:44,Craig-Hallum,Buy,Buy,main
2024-03-28 12:14:53,Small Cap Consumer Research,Buy,Buy,main
2023-09-01 15:46:36,Roth MKM,Buy,Buy,reit
2023-08-15 13:05:59,Small Cap Consumer Research,Buy,Buy,reit
2023-07-12 17:34:31,Small Cap Consumer Research,Buy,Buy,reit
2023-06-23 12:45:36,Small Cap Consumer Research,Buy,Buy,reit
2023-03-31 13:02:33,Maxim Group,Buy,,main
2023-02-28 13:12:54,Small Cap Consumer Research,Buy,,reit
2022-09-12 12:58:12,Roth Capital,Buy,,init
2022-08-16 15:57:45,Small Cap Consumer Research,Buy,,main
2022-08-16 14:33:40,Maxim Group,Buy,,main
2022-05-02 12:34:04,Craig-Hallum,Buy,,init
2022-03-30 12:09:28,Small Cap Consumer Research,Buy,,main
2022-03-21 12:35:32,Maxim Group,Buy,,init
2022-03-15 12:51:13,Small Cap Consumer Research,Buy,,main
2022-01-26 13:19:28,Small Cap Consumer Research,Buy,,init
