quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,,1418.5061,,
2025-03-31,1321.0,1389.0492,-68.05,-0.049000002
2024-12-31,1625.0,1705.8516,-80.85,-0.047399998
2024-09-30,1409.0,1391.6656,17.33,0.0125
