quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2024-09-30,-0.06,,,
2024-06-30,-0.06,-0.08,0.02,0.25
2024-03-31,-0.08,-0.08,0.0,0.0
2023-12-31,-0.09,-0.1,0.01,0.1
