GradeDate,Firm,ToGrade,FromGrade,Action
2024-06-07 17:37:20,Barclays,Underweight,Underweight,main
2024-06-07 16:37:34,Morgan Stanley,Equal-Weight,Equal-Weight,main
2024-06-07 13:20:50,JP Morgan,Underweight,Neutral,down
2024-06-07 11:39:20,Stifel,Buy,Buy,main
2024-06-07 11:34:41,Mizuho,Buy,Buy,main
2024-04-22 14:35:37,JP Morgan,Neutral,Neutral,main
2024-04-22 14:30:51,Morgan Stanley,Equal-Weight,Equal-Weight,main
2024-03-26 08:58:02,Mizuho,Buy,,init
2024-03-22 18:39:22,Stifel,Buy,Buy,reit
2024-03-12 17:46:16,Truist Securities,Buy,Buy,main
2024-03-12 13:30:17,Stifel,Buy,Buy,reit
2024-03-12 12:37:43,Morgan Stanley,Equal-Weight,Equal-Weight,main
2024-03-12 10:16:18,JP Morgan,Neutral,Neutral,main
2024-03-12 10:10:44,Barclays,Underweight,Underweight,main
2024-03-12 10:01:47,Deutsche Bank,Hold,Hold,main
2024-03-08 13:43:56,B of A Securities,Neutral,Buy,down
2024-03-07 15:08:06,Morgan Stanley,Equal-Weight,Equal-Weight,main
2024-01-19 20:02:11,Truist Securities,Buy,Buy,reit
2023-12-08 13:34:23,Morgan Stanley,Equal-Weight,Equal-Weight,main
2023-12-06 20:47:44,Deutsche Bank,Hold,Hold,main
2023-09-29 12:30:45,Morgan Stanley,Equal-Weight,Equal-Weight,main
2023-09-28 13:02:43,Morgan Stanley,Equal-Weight,,init
2023-09-26 12:03:29,JP Morgan,Neutral,Neutral,main
2023-09-07 10:46:41,Truist Securities,Buy,Hold,up
2023-09-05 09:49:36,Stifel,Buy,Hold,up
2023-06-09 17:15:01,Deutsche Bank,Hold,,main
2023-06-09 14:06:27,Truist Securities,Hold,Hold,main
2023-06-09 13:41:28,Credit Suisse,Outperform,Outperform,main
2023-03-10 14:32:53,Truist Securities,Hold,,main
2023-03-10 13:44:21,Credit Suisse,Outperform,,main
2023-03-10 13:25:33,JP Morgan,Neutral,,main
2023-03-10 11:43:13,Barclays,Underweight,,main
2023-03-09 12:58:37,Credit Suisse,Outperform,,reit
2022-12-22 12:32:33,Truist Securities,Hold,,main
2022-12-12 13:04:28,JP Morgan,Neutral,,main
