GradeDate,Firm,ToGrade,FromGrade,Action
2024-07-25 14:24:07,JP Morgan,Neutral,Neutral,main
2024-07-19 13:56:06,BTIG,Buy,Buy,main
2024-07-02 18:28:04,Citigroup,Buy,Buy,main
2024-05-17 18:08:42,Citigroup,Buy,Buy,main
2023-12-01 19:23:45,JP Morgan,Neutral,Neutral,main
2023-07-24 14:18:03,Citigroup,Buy,Buy,main
2023-07-21 10:41:17,BTIG,Buy,Neutral,up
2023-07-06 12:39:27,Citigroup,Buy,Buy,main
2023-07-05 15:06:23,Citigroup,Buy,Buy,main
2023-04-24 17:21:15,Citigroup,Buy,,main
2022-11-15 17:10:18,JP Morgan,Neutral,,main
2022-07-20 13:45:38,BTIG,Neutral,Buy,down
2022-06-17 11:15:20,Wells Fargo,Overweight,,main
2022-04-28 14:03:29,Citigroup,Buy,,main
2021-04-16 10:32:56,Wells Fargo,Overweight,,init
2021-03-16 11:25:55,Wolfe Research,Outperform,,init
2021-01-22 11:42:08,B of A Securities,Buy,,main
2020-07-27 11:01:13,Citigroup,Buy,,main
2020-07-22 10:34:13,Citigroup,Buy,,main
2020-04-29 11:14:50,Citigroup,Buy,,init
2020-04-28 14:56:53,JP Morgan,Neutral,,main
2020-04-27 12:14:20,BTIG,Buy,,main
2020-01-13 13:47:03,JP Morgan,Neutral,,init
2019-07-08 10:52:49,Wells Fargo,Outperform,,init
2019-06-05 12:11:26,Buckingham Research,Buy,,init
2019-04-16 11:17:31,BTIG,Buy,,init
2019-01-10 12:56:26,B of A Securities,Buy,,init
2015-01-21 11:06:25,JMP Securities,Market Perform,Market Outperform,down
2014-08-07 20:00:00,JMP Securities,Market Outperform,,main
2013-05-09 16:49:14,Buckingham Research,Neutral,Buy,down
2013-01-24 21:15:57,DA Davidson,Buy,,init
