quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,0.65,0.71295,-0.06,-0.0883
2025-03-31,0.6389,0.7316,-0.09,-0.1267
2024-12-31,0.32,0.69995,-0.38,-0.5428
2024-09-30,1.6,1.30899,0.29,0.2223
