quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,-0.1,-0.08,-0.02,-0.25
2025-03-31,-0.08,-0.13,0.05,0.38459998
2024-12-31,-0.2,-0.18,-0.02,-0.111099996
2024-09-30,-0.2,-0.17,-0.03,-0.1765
