quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,0.629,0.58886,0.04,0.0682
2025-03-31,0.552,0.51426,0.04,0.0734
2024-12-31,0.438,0.44364,-0.01,-0.0127
2024-09-30,0.336,0.33419,0.0,0.0054
