GradeDate,Firm,ToGrade,FromGrade,Action
2023-11-27 17:52:59,Truist Securities,Hold,Hold,reit
2023-08-21 14:13:09,Truist Securities,Hold,Hold,reit
2023-07-07 13:35:05,Stifel,Buy,Buy,main
2023-06-28 14:53:42,Truist Securities,Hold,Hold,reit
2023-03-20 11:57:37,Truist Securities,Hold,,main
2023-02-07 21:30:58,Stifel,Buy,Buy,main
2022-10-19 20:37:01,Stifel,Buy,Buy,main
2022-10-13 11:25:26,JP Morgan,Neutral,,init
2022-06-30 15:06:57,Jefferies,Buy,,main
2022-06-14 13:47:03,Aegis Capital,Buy,,main
2022-03-25 11:06:30,BMO Capital,Market Perform,Outperform,down
2022-03-21 16:01:56,Aegis Capital,Buy,,init
2022-02-07 11:57:25,Truist Securities,Hold,,init
2020-09-14 11:19:08,Jefferies,Buy,,init
2020-08-17 09:39:53,Compass Point,Neutral,Buy,down
2020-05-20 11:39:12,B. Riley Securities,Buy,,main
2019-12-18 12:18:43,Compass Point,Buy,,init
2019-07-02 10:49:37,B. Riley Securities,Buy,,init
2019-06-21 11:25:59,Janney Montgomery Scott,Buy,,init
2019-06-10 12:43:08,DA Davidson,Buy,,init
2019-06-10 10:52:16,BMO Capital,Outperform,,init
2019-06-10 10:51:29,Stifel,Buy,,init
