GradeDate,Firm,ToGrade,FromGrade,Action
2024-05-30 17:48:30,Morgan Stanley,Underweight,Underweight,main
2024-05-30 12:22:40,Telsey Advisory Group,Market Perform,Market Perform,main
2024-05-23 11:33:47,Telsey Advisory Group,Market Perform,Market Perform,main
2024-04-29 15:30:36,Barclays,Overweight,Overweight,main
2024-04-09 11:16:56,JP Morgan,Overweight,Neutral,up
2024-03-12 15:55:27,TD Cowen,Market Perform,Market Perform,main
2024-03-08 16:59:59,Morgan Stanley,Underweight,Underweight,main
2024-03-08 11:08:53,Barclays,Overweight,Overweight,main
2024-03-08 10:31:03,Telsey Advisory Group,Market Perform,Market Perform,main
2024-03-01 11:20:33,Telsey Advisory Group,Market Perform,Market Perform,reit
2024-02-29 15:35:22,B of A Securities,Neutral,Neutral,main
2024-02-27 16:40:43,Citigroup,Neutral,Neutral,main
2024-02-26 14:56:19,UBS,Buy,Buy,main
2024-01-11 22:44:08,Barclays,Overweight,Overweight,main
2024-01-09 10:18:50,Telsey Advisory Group,Market Perform,Market Perform,main
2024-01-04 22:45:49,Barclays,Overweight,Overweight,main
2023-12-04 17:51:29,TD Cowen,Market Perform,Market Perform,main
2023-11-24 12:59:48,Morgan Stanley,Underweight,Underweight,main
2023-11-22 10:18:28,Telsey Advisory Group,Market Perform,Market Perform,reit
2023-11-15 18:22:11,Citigroup,Neutral,Neutral,main
2023-11-15 11:23:38,B of A Securities,Neutral,Underperform,up
2023-11-14 10:19:20,Telsey Advisory Group,Market Perform,Market Perform,reit
2023-09-08 14:01:16,Morgan Stanley,Underweight,Underweight,main
2023-09-07 17:04:57,Barclays,Overweight,Overweight,main
2023-09-07 15:30:22,Deutsche Bank,Buy,Buy,main
2023-09-07 14:22:26,Citigroup,Neutral,Neutral,main
2023-09-07 09:27:13,Telsey Advisory Group,Market Perform,Market Perform,main
2023-08-30 09:11:08,Telsey Advisory Group,Market Perform,Market Perform,reit
2023-08-04 11:02:24,Barclays,Overweight,Overweight,main
2023-08-04 09:14:57,Telsey Advisory Group,Market Perform,Market Perform,main
2023-08-01 08:26:13,Barclays,Overweight,Equal-Weight,up
2023-05-31 11:25:34,TD Cowen,Market Perform,,main
2023-05-25 19:50:09,Citigroup,Neutral,Neutral,main
2023-05-25 13:53:20,BMO Capital,Market Perform,Market Perform,main
2023-05-25 13:38:22,B of A Securities,Underperform,Underperform,main
2023-05-25 13:24:50,Deutsche Bank,Buy,Buy,main
2023-05-25 09:53:15,Barclays,Equal-Weight,Equal-Weight,main
2023-05-25 09:16:09,Telsey Advisory Group,Market Perform,Market Perform,main
2023-05-18 10:31:50,Citigroup,Neutral,Neutral,main
2023-05-17 09:11:51,Telsey Advisory Group,Market Perform,Market Perform,reit
2023-05-09 13:44:33,Jefferies,Hold,,main
2023-05-08 10:44:41,JP Morgan,Neutral,,main
2023-05-02 14:15:27,Barclays,Equal-Weight,,main
2023-03-29 16:53:52,UBS,Buy,,main
2023-03-02 20:51:52,Citigroup,Neutral,Neutral,main
2023-03-02 16:39:31,JP Morgan,Neutral,,main
2023-03-02 10:04:04,Telsey Advisory Group,Market Perform,,reit
2023-02-22 10:05:56,Telsey Advisory Group,Market Perform,,reit
2023-02-15 10:28:56,Jefferies,Hold,Buy,down
2023-01-23 15:05:45,JP Morgan,Neutral,,main
2023-01-13 11:59:23,Barclays,Equal-Weight,,main
2023-01-11 11:18:25,B of A Securities,Underperform,Underperform,main
2022-11-28 14:35:47,Morgan Stanley,Underweight,,main
2022-11-23 13:33:49,BMO Capital,Market Perform,,main
2022-11-23 11:34:15,Barclays,Equal-Weight,,main
2022-11-23 11:23:29,B of A Securities,Underperform,Underperform,main
2022-11-23 10:15:47,Telsey Advisory Group,Market Perform,,main
2022-09-09 10:44:13,Barclays,Equal-Weight,,main
2022-09-08 12:14:15,Cowen & Co.,Market Perform,,main
2022-09-08 11:21:49,Citigroup,Neutral,,main
2022-09-08 09:34:59,Telsey Advisory Group,Market Perform,,main
2022-08-31 09:09:59,Telsey Advisory Group,Market Perform,,main
2022-08-01 13:04:23,Cowen & Co.,Market Perform,Outperform,down
2022-07-26 10:52:47,B of A Securities,Underperform,Neutral,down
