GradeDate,Firm,ToGrade,FromGrade,Action
2024-08-08 17:26:47,Northland Capital Markets,Outperform,Outperform,reit
2023-09-18 13:40:07,Roth MKM,Buy,Buy,reit
2023-08-14 13:49:04,Roth MKM,Buy,Buy,reit
2023-08-14 13:39:04,Northland Capital Markets,Outperform,,init
2021-03-15 13:06:30,Roth Capital,Buy,,reit
2018-02-08 14:04:43,Roth Capital,Buy,Hold,up
2016-03-11 13:38:00,Roth Capital,Buy,,main
2014-04-08 12:59:04,Seaport Global,Buy,,init
2013-05-29 12:07:55,Benchmark,Market Outperform,,init
2012-02-23 12:46:00,Rodman & Renshaw,Market Outperform,,main
