quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,0.41,0.39675,0.01,0.0334
2025-03-31,0.4,0.34661,0.05,0.154
2024-12-31,0.3696,0.37027,-0.0,-0.0018000001
2024-09-30,0.3305,0.31644,0.01,0.0444
