quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,1.53,1.415,0.11,0.0813
2025-03-31,1.41,1.375,0.03,0.0255
2024-12-31,1.44,1.37,0.07,0.0511
2024-09-30,1.43,1.27,0.16,0.126
