GradeDate,Firm,ToGrade,FromGrade,Action
2024-07-31 15:25:56,RBC Capital,Sector Perform,Sector Perform,main
2024-07-17 21:17:13,Citigroup,Neutral,Neutral,main
2024-04-25 17:31:01,JP Morgan,Underweight,Underweight,main
2024-04-25 14:22:31,Evercore ISI Group,In-Line,In-Line,main
2024-03-26 16:08:15,Evercore ISI Group,In-Line,In-Line,main
2024-03-20 14:23:27,"Monness, Crespi, Hardt",Neutral,,init
2024-02-12 17:31:27,Barclays,Underweight,Underweight,main
2024-02-07 14:21:26,BMO Capital,Market Perform,Market Perform,main
2024-01-04 13:17:47,Wolfe Research,Underperform,Peer Perform,down
2023-12-19 16:01:28,RBC Capital,Sector Perform,Sector Perform,reit
2023-12-05 09:23:11,BMO Capital,Market Perform,,init
2023-07-27 19:22:56,"Keefe, Bruyette & Woods",Market Perform,Market Perform,main
2023-07-27 14:33:37,JP Morgan,Underweight,Underweight,main
2023-07-27 13:20:19,Credit Suisse,Underperform,Underperform,main
2023-07-24 14:01:49,Citigroup,Neutral,Neutral,main
2023-05-03 14:54:59,RBC Capital,Sector Perform,,main
2023-05-03 11:38:55,Credit Suisse,Underperform,,main
2023-05-03 11:23:50,Susquehanna,Neutral,,main
2023-05-02 14:46:27,Citigroup,Neutral,,main
2023-04-20 10:30:40,Wolfe Research,Peer Perform,Underperform,up
2023-04-13 12:35:54,Goldman Sachs,Sell,,main
2023-04-11 11:46:14,"Keefe, Bruyette & Woods",Market Perform,,main
2023-04-10 12:58:12,UBS,Neutral,Sell,up
2023-03-13 11:09:07,Barclays,Underweight,,main
2023-01-09 13:45:59,Goldman Sachs,Sell,,main
2022-11-07 12:25:01,Barclays,Underweight,,main
2022-10-28 11:11:14,UBS,Sell,Neutral,down
2022-10-21 14:48:47,Morgan Stanley,Underweight,,main
2022-10-21 13:44:38,Citigroup,Neutral,,main
2022-10-21 13:16:33,Susquehanna,Neutral,,main
2022-10-21 12:40:15,Deutsche Bank,Hold,,main
2022-10-21 12:24:23,Truist Securities,Hold,,main
2022-10-21 12:20:13,RBC Capital,Sector Perform,,main
2022-10-21 11:32:53,JP Morgan,Underweight,,main
2022-10-21 11:25:46,Credit Suisse,Underperform,,main
2022-10-13 12:47:58,Truist Securities,Hold,,main
2022-09-26 11:21:48,Barclays,Underweight,,main
2022-08-08 12:33:05,Goldman Sachs,Sell,,main
2022-08-04 14:43:07,Morgan Stanley,Underweight,,main
2022-08-04 13:29:38,UBS,Neutral,,main
2022-04-29 15:06:10,Citigroup,Neutral,Buy,down
2022-03-31 10:28:15,UBS,Neutral,,init
2022-01-26 14:49:39,Citigroup,Buy,,main
2022-01-06 11:25:28,B of A Securities,Underperform,Buy,down
2021-11-03 13:10:20,Credit Suisse,Underperform,,main
2021-11-03 12:50:47,RBC Capital,Sector Perform,,main
2021-10-20 11:35:29,BTIG,Neutral,Buy,down
2021-09-28 11:33:15,Citigroup,Buy,Neutral,up
2021-05-05 13:01:28,Morgan Stanley,Underweight,,main
2021-02-11 14:59:23,Credit Suisse,Underperform,,main
2021-02-11 14:33:38,Morgan Stanley,Underweight,,main
2021-02-11 11:08:26,Wells Fargo,Equal-Weight,Underweight,up
2021-01-08 13:07:55,Guggenheim,Buy,Neutral,up
2020-11-12 13:13:41,Morgan Stanley,Underweight,,main
2020-11-05 12:48:26,Citigroup,Neutral,Sell,up
2020-09-15 11:25:10,B of A Securities,Buy,Neutral,up
2020-08-06 11:46:52,Citigroup,Sell,,main
2020-08-05 13:01:48,Deutsche Bank,Hold,,main
2020-07-14 11:53:31,Goldman Sachs,Sell,,init
2020-07-01 14:13:47,Northland Capital Markets,Outperform,Market Perform,up
2020-06-10 11:55:20,B of A Securities,Neutral,Buy,down
2020-05-07 12:14:35,"Keefe, Bruyette & Woods",Market Perform,,main
2020-05-06 16:43:43,CFRA,Buy,,reit
2020-05-06 12:26:47,Credit Suisse,Underperform,,main
2020-04-08 11:19:11,Wells Fargo,Underweight,Equal-Weight,down
2020-04-02 15:20:16,SunTrust Robinson Humphrey,Hold,,main
2020-04-02 12:24:59,B of A Securities,Buy,Underperform,up
2020-03-31 14:12:20,Deutsche Bank,Hold,,main
2020-03-30 19:21:48,Northland Capital Markets,Market Perform,,main
2020-03-26 12:12:34,Citigroup,Sell,,main
2020-01-24 12:04:49,Credit Suisse,Underperform,,init
2019-12-18 15:16:02,BTIG,Buy,,reit
2019-11-12 12:04:30,Guggenheim,Neutral,Buy,down
2019-11-04 14:04:52,SunTrust Robinson Humphrey,Hold,,main
2019-10-14 13:09:04,Citigroup,Sell,,main
2019-09-30 11:44:12,Barclays,Underweight,,main
2019-09-27 11:14:20,Guggenheim,Buy,Neutral,up
2019-09-25 12:31:08,BTIG,Buy,,main
2018-12-07 13:39:25,"Keefe, Bruyette & Woods",Market Perform,,init
2018-11-15 13:30:36,Barclays,Underweight,,init
2018-11-06 14:16:30,Wells Fargo,Market Perform,Market Perform,main
2018-11-06 11:06:08,Wells Fargo,Market Perform,Outperform,down
2018-02-14 14:09:46,Mizuho,Neutral,Underperform,up
2018-01-08 13:39:55,Susquehanna,Neutral,Negative,up
2017-11-03 18:59:36,Citigroup,Sell,,main
2017-11-03 17:57:34,Morgan Stanley,Underweight,,main
2017-08-04 20:11:38,Barclays,Underweight,,main
2017-06-28 10:25:48,Mizuho,Underperform,,init
2017-01-20 13:14:57,Compass Point,Sell,Neutral,down
2017-01-04 21:31:24,Guggenheim,Neutral,,init
2016-09-19 10:39:22,Susquehanna,Negative,Neutral,down
2016-09-08 13:33:40,"Monness, Crespi, Hardt",Neutral,Buy,down
2016-08-05 14:55:06,Jefferies,Hold,,main
2016-08-05 13:36:47,Citigroup,Sell,,main
2016-08-04 16:57:01,Citigroup,Sell,,main
2016-08-04 16:22:58,Barclays,Underweight,,main
2016-07-07 10:19:59,Barclays,Underweight,Equal-Weight,down
2016-04-15 11:56:42,Compass Point,Neutral,,init
2016-03-03 12:03:09,SunTrust Robinson Humphrey,Neutral,Reduce,up
2016-02-22 17:06:45,Northland Capital Markets,Market Perform,,init
2016-02-10 17:50:17,JP Morgan,Underweight,,main
2016-02-10 16:48:09,Deutsche Bank,Hold,,main
2016-01-05 14:50:19,Barclays,Equal-Weight,,main
2015-08-14 10:43:21,JP Morgan,Underweight,,main
2015-07-31 10:51:31,Barclays,Equal-Weight,Underweight,up
2015-07-09 11:43:37,"Monness, Crespi, Hardt",Buy,Neutral,up
2015-07-02 08:31:55,Evercore ISI Group,,Buy,down
2015-05-20 10:26:12,CLSA,Sell,,init
2015-05-01 10:47:44,Wells Fargo,Outperform,Market Perform,up
2015-04-06 11:41:50,Susquehanna,Neutral,Positive,down
2015-03-30 10:06:52,Evercore ISI Group,Buy,Hold,up
2015-03-30 02:20:21,Evercore ISI Group,Buy,Hold,up
2015-02-11 14:00:00,Citigroup,Sell,,main
2015-02-11 11:42:38,Deutsche Bank,Hold,Buy,down
2015-02-02 08:53:27,Morgan Stanley,Underweight,Equal-Weight,down
2015-01-16 14:00:00,Citigroup,Sell,,main
2015-01-14 05:00:00,B of A Securities,Underperform,Neutral,down
2015-01-06 10:23:03,Stifel,Hold,,init
2014-11-26 05:00:00,Topeka Capital,Hold,,init
2014-11-21 05:00:00,Compass Point,Neutral,,init
2014-11-18 17:25:50,Standpoint Research,Hold,Buy,down
2014-11-03 14:00:00,Jefferies,Hold,,main
2014-10-31 13:00:00,Barclays,Underweight,,main
2014-09-16 21:46:57,Sterne Agee,Neutral,,init
2014-08-07 20:00:00,Jefferies,Hold,,main
2014-08-02 00:41:18,Barclays,Underweight,,main
2014-07-30 02:26:39,JP Morgan,Underweight,,main
2014-06-18 12:30:55,"Monness, Crespi, Hardt",Neutral,,init
2014-05-16 10:09:28,Berenberg,Sell,,init
2014-02-27 13:00:00,SunTrust Robinson Humphrey,,Neutral,down
2014-01-17 21:00:00,Compass Point,Buy,Neutral,up
2014-01-16 21:00:00,Compass Point,Buy,Neutral,up
2014-01-14 13:00:00,Citigroup,Sell,Neutral,down
2014-01-08 13:30:00,BTIG,Buy,,init
2014-01-07 21:00:00,Portales Partners,Underperform,,init
2013-12-18 21:00:00,Macquarie,Outperform,Neutral,up
2013-11-12 13:57:50,First Analysis,Overweight,Equal-weight,up
2013-10-30 13:42:23,Standpoint Research,Buy,Hold,up
2013-10-30 11:09:23,Raymond James,Market Perform,Outperform,down
2013-09-16 10:52:19,Sterne Agee,Buy,Neutral,up
2013-08-14 10:29:32,JP Morgan,Neutral,Underweight,up
2013-07-31 13:28:30,Nomura,Neutral,,main
2013-07-30 18:55:12,Evercore ISI Group,Equal-Weight,,up
2013-07-25 12:27:48,Compass Point,Neutral,Buy,down
2013-07-22 14:59:15,Standpoint Research,Hold,Buy,down
2013-06-18 20:42:46,Morgan Stanley,Equal-Weight,,init
2013-06-10 13:09:13,Raymond James,Outperform,Market Perform,up
2013-05-01 14:23:17,UBS,Neutral,,main
2013-04-23 10:19:07,Citigroup,Neutral,Buy,down
2013-02-13 13:34:10,Nomura,Neutral,,main
2013-02-13 13:19:29,Credit Agricole,Underperform,Sell,up
2013-02-04 11:38:07,Deutsche Bank,Buy,Hold,up
2013-01-28 14:47:14,Standpoint Research,Buy,,init
2013-01-09 12:35:58,Goldman Sachs,Sell,Neutral,down
2012-11-20 12:41:00,Compass Point,Neutral,,main
2012-11-12 13:10:00,DA Davidson,Neutral,Underperform,up
2012-11-01 16:20:00,Barclays,Underweight,Overweight,down
2012-11-01 15:02:00,First Analysis,Equal-Weight,Overweight,down
2012-11-01 12:07:00,Goldman Sachs,Neutral,Buy,down
2012-10-31 17:15:00,Jefferies,Hold,Buy,down
2012-10-31 14:21:00,Sterne Agee,Neutral,Buy,down
2012-10-31 14:20:00,CLSA,Sell,Underperform,down
2012-10-31 14:17:00,William Blair,Market Perform,Outperform,down
2012-10-31 12:29:00,Credit Suisse,Neutral,,main
2012-10-31 12:27:00,Deutsche Bank,Hold,,main
2012-10-31 11:57:00,DA Davidson,Underperform,Neutral,down
2012-08-13 11:06:00,JP Morgan,Neutral,Overweight,down
2012-07-24 19:30:00,Compass Point,Neutral,,main
2012-04-24 20:16:00,Compass Point,Neutral,,main
2012-04-05 13:13:00,Goldman Sachs,Buy,Neutral,up
2012-03-01 16:00:00,UBS,Neutral,,init
2012-02-08 12:17:00,Citigroup,Buy,,main
2012-02-08 12:08:00,Jefferies,Buy,,main
