quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,0.59,0.49752,0.09,0.1859
2025-03-31,0.59,0.4072,0.18,0.44889998
2024-12-31,0.36,0.21951,0.14,0.64
2024-09-30,0.57,0.30091,0.27,0.8943
