quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,0.12,0.09692,0.02,0.23809999
2025-03-31,0.01,-0.03401,0.04,1.2939999
2024-12-31,0.28,0.23863,0.04,0.1734
2024-09-30,0.14,0.16629,-0.03,-0.15810001
