GradeDate,Firm,ToGrade,FromGrade,Action
2023-08-21 15:06:38,Roth MKM,Buy,Buy,main
2023-08-11 16:08:32,Lake Street,Buy,Buy,main
2023-05-10 08:57:07,EF Hutton,Buy,,main
2023-05-09 13:06:59,Lake Street,Buy,,main
2023-03-10 13:33:04,Roth MKM,Buy,Buy,main
2023-03-10 12:21:05,EF Hutton,Buy,,main
2021-11-22 13:34:12,EF Hutton,Buy,,init
2020-01-24 13:01:30,DA Davidson,Neutral,Buy,down
2019-04-17 14:07:18,Roth Capital,Buy,Neutral,up
2018-11-21 14:33:22,DA Davidson,Buy,Buy,main
2017-03-06 13:45:08,Roth Capital,Buy,,init
2016-12-22 11:09:49,DA Davidson,Buy,,init
