quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,0.24,0.01714,0.22,13.0023
2025-03-31,0.08,-0.12,0.2,1.6667
2024-12-31,0.3,0.27125,0.03,0.106000006
2024-09-30,0.12,0.059,0.06,1.0339
