GradeDate,Firm,ToGrade,FromGrade,Action
2024-07-29 16:38:43,Truist Securities,Hold,Hold,main
2024-07-29 15:03:00,"Keefe, Bruyette & Woods",Outperform,Outperform,main
2024-07-09 13:16:25,"Keefe, Bruyette & Woods",Outperform,Outperform,main
2024-07-08 15:17:10,Truist Securities,Hold,Hold,main
2024-05-31 09:46:33,Piper Sandler,Overweight,Underweight,up
2024-05-29 11:46:42,Truist Securities,Hold,Buy,down
2024-04-26 13:35:27,"Keefe, Bruyette & Woods",Outperform,Outperform,main
2024-04-25 17:32:40,Truist Securities,Buy,Buy,main
2024-04-24 09:32:48,Piper Sandler,Underweight,Neutral,down
2024-04-23 14:51:54,Stephens & Co.,Overweight,Overweight,reit
2024-04-01 12:33:11,Truist Securities,Buy,Buy,main
2024-01-24 15:11:25,"Keefe, Bruyette & Woods",Outperform,Outperform,main
2024-01-24 10:11:30,Raymond James,Outperform,Outperform,main
2024-01-23 16:18:38,Stephens & Co.,Overweight,Overweight,reit
2024-01-05 13:48:33,Raymond James,Outperform,Market Perform,up
2023-12-15 15:50:40,Truist Securities,Buy,Buy,main
2023-10-25 15:34:40,Stephens & Co.,Overweight,Overweight,main
2023-07-26 18:57:00,Truist Securities,Buy,Buy,main
2023-07-26 09:56:14,"Keefe, Bruyette & Woods",Outperform,Outperform,main
2023-07-26 09:13:20,Piper Sandler,Neutral,Overweight,down
2023-07-25 12:12:42,Stephens & Co.,Overweight,Overweight,reit
2023-06-29 15:35:53,Truist Securities,Buy,Buy,main
2023-04-26 14:18:25,Truist Securities,Buy,,main
2023-04-26 13:34:59,Piper Sandler,Overweight,,main
2023-04-25 13:14:08,Stephens & Co.,Overweight,,reit
2023-01-25 13:19:28,Truist Securities,Buy,,main
2022-10-26 13:41:08,Hovde Group,Market Perform,Outperform,down
2022-09-16 11:28:12,Piper Sandler,Overweight,,main
2022-07-06 12:41:02,Truist Securities,Buy,,main
2022-03-09 13:37:15,Janney Montgomery Scott,Neutral,,init
2022-01-26 13:56:37,Truist Securities,Buy,,main
2021-03-19 13:19:27,Truist Securities,Buy,,main
2020-12-18 13:30:50,Truist Securities,Buy,,init
2020-10-06 11:09:57,Raymond James,Market Perform,Outperform,down
2020-09-30 13:01:29,Piper Sandler,Overweight,,main
2020-08-25 12:44:01,Truist Securities,Hold,,main
2020-05-19 15:05:12,SunTrust Robinson Humphrey,Hold,,main
2020-04-29 14:13:46,Piper Sandler,Overweight,,main
2020-01-29 11:42:38,Stephens & Co.,Overweight,Equal-Weight,up
2019-12-10 11:18:59,Raymond James,Market Perform,Outperform,down
2019-10-03 12:52:14,SunTrust Robinson Humphrey,Hold,,main
2019-01-07 12:55:00,Raymond James,Outperform,Strong Buy,down
2018-10-04 13:48:17,Raymond James,Strong Buy,Outperform,up
2017-07-26 11:08:25,"Keefe, Bruyette & Woods",Outperform,Market Perform,up
2016-07-27 18:18:59,"Keefe, Bruyette & Woods",Market Perform,,main
2016-06-09 10:34:00,Evercore ISI Group,Buy,Hold,up
2016-04-25 12:25:49,Piper Sandler,Overweight,Neutral,up
2015-12-09 14:01:23,Stephens & Co.,Equal-Weight,Overweight,down
2015-09-11 09:56:45,Evercore ISI Group,Hold,,down
2015-08-03 19:52:52,Stifel,Market Perform,,main
2015-06-29 13:00:00,SunTrust Robinson Humphrey,Neutral,,main
2015-06-12 11:16:47,Piper Sandler,Neutral,,init
2015-05-20 10:22:01,Wunderlich Securities,Buy,,init
2015-04-29 14:02:43,Stephens & Co.,Overweight,Equal-Weight,up
2015-04-13 11:17:28,SunTrust Robinson Humphrey,Neutral,,init
2015-02-04 14:00:00,"Keefe, Bruyette & Woods",Market Perform,,main
2014-10-29 13:00:00,"Keefe, Bruyette & Woods",Market Perform,,main
2014-07-30 13:30:00,Macquarie,Outperform,Neutral,up
2014-05-16 10:09:29,Sterne Agee,Buy,,init
2014-04-04 12:23:12,Stephens & Co.,Equal-Weight,,init
2013-04-29 13:20:16,Evercore ISI Group,Overweight,,init
