GradeDate,Firm,ToGrade,FromGrade,Action
2024-08-07 10:17:33,Needham,Buy,Buy,reit
2024-07-02 14:58:48,Evercore ISI Group,In-Line,In-Line,main
2024-05-09 09:50:34,Needham,Buy,Buy,main
2024-04-08 23:35:07,Needham,Buy,Buy,main
2024-04-04 16:26:31,Evercore ISI Group,In-Line,In-Line,main
2024-04-04 11:09:51,Jefferies,Hold,,init
2024-03-28 09:21:54,Needham,Buy,Buy,reit
2024-03-14 17:20:47,Needham,Buy,Buy,main
2024-03-07 10:09:53,Needham,Buy,Buy,reit
2024-02-08 17:39:58,Stephens & Co.,Equal-Weight,Equal-Weight,reit
2024-02-08 10:12:45,Needham,Buy,Buy,main
2024-02-01 16:15:00,B. Riley Securities,Buy,Buy,main
2024-01-18 18:43:52,Needham,Buy,Buy,main
2023-11-14 13:24:35,Stephens & Co.,Equal-Weight,Equal-Weight,reit
2023-11-14 11:20:02,Needham,Buy,Buy,reit
2023-08-09 16:17:50,Stephens & Co.,Equal-Weight,Equal-Weight,reit
2023-08-09 09:41:20,Needham,Buy,Buy,main
2023-07-19 09:01:10,Raymond James,Market Perform,,init
2023-05-10 10:18:02,Needham,Buy,,main
2023-05-10 08:13:57,Keybanc,Sector Weight,Overweight,down
2023-04-18 21:52:43,Needham,Buy,,main
2023-02-10 13:15:44,B. Riley Securities,Buy,,main
2023-02-09 11:14:34,Stephens & Co.,Equal-Weight,Overweight,down
2023-02-09 11:10:48,Needham,Buy,,main
2023-02-08 10:47:04,Needham,Buy,,reit
2023-01-03 12:11:15,Evercore ISI Group,In-Line,Outperform,down
2022-11-15 10:50:42,Needham,Buy,,main
2022-10-24 08:27:41,Keybanc,Overweight,,main
2022-08-10 11:19:28,Needham,Buy,,main
2022-05-17 14:08:58,B. Riley Securities,Buy,,main
2022-05-10 12:27:27,Keybanc,Overweight,,main
2022-05-10 11:53:45,Needham,Buy,,main
2022-03-21 12:31:01,Evercore ISI Group,Outperform,,init
2022-02-09 11:53:08,Needham,Buy,,main
