quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,0.36,0.40312,-0.04,-0.107
2025-03-31,0.44,0.38376,0.06,0.14649999
2024-12-31,0.52,0.47434,0.05,0.0963
2024-09-30,0.44,0.4324,0.01,0.0176
