GradeDate,Firm,ToGrade,FromGrade,Action
2024-07-26 12:07:08,Wells Fargo,Equal-Weight,Equal-Weight,main
2024-07-17 09:37:09,Mizuho,Outperform,Neutral,up
2024-07-12 21:40:16,Scotiabank,Sector Outperform,Sector Outperform,main
2024-07-12 16:21:09,Wells Fargo,Equal-Weight,Equal-Weight,main
2024-07-09 18:05:57,Barclays,Overweight,Overweight,main
2024-07-02 15:38:43,JP Morgan,Overweight,Overweight,main
2024-07-01 14:29:15,Barclays,Overweight,Overweight,main
2024-06-20 14:19:17,Mizuho,Neutral,Neutral,main
2024-06-14 13:15:49,Piper Sandler,Overweight,Overweight,main
2024-06-06 18:37:07,Wells Fargo,Equal-Weight,Equal-Weight,main
2024-05-16 14:05:54,Argus Research,Hold,Buy,down
2024-05-14 15:37:31,Piper Sandler,Overweight,Overweight,main
2024-05-13 15:24:13,Mizuho,Neutral,Neutral,main
2024-04-30 13:29:57,Barclays,Overweight,Overweight,main
2024-04-29 12:02:18,TD Cowen,Buy,Buy,main
2024-04-18 14:58:29,Citigroup,Buy,Buy,main
2024-04-11 18:59:32,Scotiabank,Sector Outperform,Sector Outperform,main
2024-04-08 21:16:22,TD Cowen,Buy,Buy,main
2024-04-04 12:44:50,Wells Fargo,Equal-Weight,Equal-Weight,main
2024-04-03 15:29:32,Piper Sandler,Overweight,Overweight,main
2024-04-03 13:32:55,Barclays,Overweight,Overweight,main
2024-04-01 14:03:34,JP Morgan,Overweight,Overweight,main
2024-03-26 10:13:31,UBS,Buy,Buy,main
2024-03-22 15:42:33,Goldman Sachs,Sell,Sell,main
2024-03-22 14:16:41,Mizuho,Neutral,Buy,down
2024-03-20 14:48:28,Wells Fargo,Equal-Weight,Equal-Weight,main
2024-03-15 11:37:37,B of A Securities,Buy,Neutral,up
2024-03-08 14:33:09,Piper Sandler,Overweight,Overweight,main
2024-01-29 20:18:17,Barclays,Overweight,Overweight,main
2024-01-26 10:06:01,Raymond James,Strong Buy,Strong Buy,main
2023-10-27 13:43:26,Raymond James,Strong Buy,Strong Buy,main
2023-10-06 16:20:35,Mizuho,Buy,Buy,main
2023-10-06 12:20:22,Raymond James,Strong Buy,Strong Buy,main
2023-10-03 19:04:28,Piper Sandler,Overweight,Overweight,main
2023-09-20 11:30:37,Raymond James,Strong Buy,Strong Buy,main
2023-09-18 17:39:34,B of A Securities,Neutral,Neutral,main
2023-09-18 14:44:56,Mizuho,Buy,Buy,main
2023-09-08 13:42:04,Wells Fargo,Equal-Weight,Equal-Weight,main
2023-09-01 12:57:54,Goldman Sachs,Sell,Sell,main
2023-08-16 11:21:43,Mizuho,Buy,Buy,main
2023-08-15 12:16:29,B of A Securities,Neutral,Buy,down
2023-08-07 14:29:15,Barclays,Overweight,Overweight,main
2023-07-31 13:06:07,Tudor Pickering,Buy,Hold,up
2023-07-28 15:25:20,Wells Fargo,Equal-Weight,Equal-Weight,main
2023-07-28 14:58:47,RBC Capital,Outperform,Outperform,main
2023-07-19 16:09:46,Morgan Stanley,Overweight,Overweight,reit
2023-07-17 14:57:03,RBC Capital,Outperform,Outperform,main
2023-07-07 13:50:14,JP Morgan,Overweight,Overweight,main
2023-07-03 13:34:35,B of A Securities,Buy,Buy,main
