quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,0.1,0.0,0.1,0.0
2025-03-31,0.31,0.245,0.07,0.2653
2024-12-31,0.1831,0.13333,0.05,0.37330002
2024-09-30,0.2177,0.25667,-0.04,-0.1518
