quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-04-30,-0.16,-0.20097,0.04,0.2039
2025-01-31,-0.12,-0.24998,0.13,0.52
2024-10-31,-0.06,-0.16186,0.1,0.6293
2024-07-31,-0.05,-0.13374,0.08,0.6261
