GradeDate,Firm,ToGrade,FromGrade,Action
2024-07-17 15:21:07,Barclays,Underweight,Underweight,main
2024-04-24 16:37:45,UBS,Neutral,Neutral,main
2024-04-18 10:23:47,Barclays,Underweight,Underweight,main
2023-11-03 08:41:10,Stifel,Sell,Hold,down
2023-07-19 11:47:45,UBS,Buy,Neutral,up
2023-06-01 09:58:33,Wolfe Research,Underperform,Peer Perform,down
2023-05-04 13:52:53,RBC Capital,Sector Perform,,main
2023-05-03 15:04:51,Stifel,Hold,,main
2023-04-03 12:12:03,RBC Capital,Sector Perform,,main
2023-01-09 18:03:25,Citigroup,Sell,,main
2022-12-09 10:44:23,Citigroup,Sell,,init
2022-10-12 11:00:52,Barclays,Underweight,,main
2022-08-16 13:43:56,Barclays,Underweight,,main
2022-08-11 12:38:29,RBC Capital,Sector Perform,,main
2022-08-11 10:24:05,Evercore ISI Group,Outperform,In-Line,up
2022-07-20 12:05:37,Barclays,Underweight,,main
2022-07-12 11:55:31,RBC Capital,Sector Perform,,main
2022-05-31 10:17:53,Wells Fargo,Underweight,Equal-Weight,down
2022-05-23 10:53:35,RBC Capital,Sector Perform,,main
2022-04-28 13:23:31,Wells Fargo,Equal-Weight,,main
2022-03-15 11:03:10,Barclays,Underweight,,main
2022-03-14 12:00:34,Barclays,Underweight,,main
2022-03-08 12:23:49,RBC Capital,Sector Perform,,main
2022-02-01 11:36:10,UBS,Neutral,Buy,down
2022-01-14 10:11:07,Goldman Sachs,Neutral,Buy,down
2021-12-16 12:43:55,Wells Fargo,Equal-Weight,,main
2021-11-30 12:04:03,Barclays,Underweight,Equal-Weight,down
2021-10-06 10:57:43,Barclays,Equal-Weight,,main
2021-07-20 10:38:39,Barclays,Equal-Weight,Overweight,down
2021-05-13 12:49:59,Wells Fargo,Equal-Weight,,main
2021-03-12 12:55:45,JP Morgan,Underweight,Neutral,down
2020-11-19 10:51:46,Credit Suisse,Underperform,Neutral,down
2020-08-26 11:07:13,Citigroup,Neutral,Buy,down
2020-06-09 09:11:35,BMO Capital,Underperform,Market Perform,down
2020-06-02 12:57:53,JP Morgan,Neutral,,main
2020-05-20 12:06:53,Morgan Stanley,Equal-Weight,,main
2020-05-01 12:35:33,Stifel,Hold,,main
2020-03-24 10:16:35,Barclays,Overweight,Equal-Weight,up
2020-03-12 12:08:48,Credit Suisse,Neutral,Underperform,up
2020-03-05 12:14:24,UBS,Buy,Neutral,up
2020-02-18 13:30:49,JP Morgan,Overweight,,main
2019-10-23 12:18:29,Raymond James,Underperform,Market Perform,down
2019-06-10 10:23:13,RBC Capital,Sector Perform,Outperform,down
2019-03-25 10:20:09,BMO Capital,Market Perform,Outperform,down
2019-03-13 13:09:34,Evercore ISI Group,In-Line,,init
2019-02-22 15:30:55,JP Morgan,Neutral,Overweight,down
2019-01-03 12:43:56,UBS,Neutral,,init
2018-11-29 13:36:55,Citigroup,Buy,Buy,main
2018-10-11 15:06:14,Credit Suisse,Underperform,,init
2018-10-09 14:29:52,Goldman Sachs,Neutral,,init
2018-09-26 11:20:34,Morgan Stanley,Equal-Weight,Equal-Weight,main
2018-08-13 13:32:22,Wells Fargo,Outperform,Outperform,main
2018-07-05 11:38:41,Barclays,Equal-Weight,Equal-Weight,main
2018-05-07 11:07:40,Stifel,Hold,Hold,main
2018-03-28 12:22:23,Citigroup,Buy,Buy,main
2018-03-27 12:42:08,Citigroup,Buy,Buy,main
2018-03-27 11:42:48,Bernstein,Outperform,Market Perform,up
2018-02-12 16:52:50,Barclays,Equal-Weight,Equal-Weight,main
2018-02-12 14:26:11,Morgan Stanley,Equal-Weight,Equal-Weight,main
2018-01-05 11:54:41,Stifel,Hold,,init
2017-09-26 11:12:02,BMO Capital,Outperform,,init
2017-07-18 14:09:34,Barclays,Equal-Weight,Overweight,down
2017-06-13 10:10:57,Morgan Stanley,Equal-Weight,Overweight,down
2017-04-18 17:20:12,Guggenheim,Neutral,,init
2017-02-08 14:14:15,Wells Fargo,Outperform,,init
2016-09-08 12:37:17,UBS,Buy,Neutral,up
2016-09-06 11:43:35,Barclays,Overweight,,main
2016-06-22 13:51:13,Wolfe Research,Outperform,,init
2016-05-11 10:58:59,Bernstein,Market Perform,,init
2016-03-11 09:12:02,Goldman Sachs,Neutral,Buy,down
2016-03-04 11:46:20,JP Morgan,Overweight,,init
2016-03-01 10:39:19,Morgan Stanley,Overweight,Equal-Weight,up
2015-10-12 17:30:55,Barclays,Overweight,,main
2015-07-22 15:19:48,Seaport Global,Accumulate,,init
2015-07-06 11:56:30,Citigroup,Buy,,main
2015-05-18 08:08:53,Goldman Sachs,Buy,Neutral,up
2015-01-20 14:00:00,Barclays,Overweight,,main
2014-09-17 15:43:20,US Capital Advisors,Buy,Hold,up
2014-09-02 13:00:00,Barclays,Overweight,,main
2014-08-14 12:16:05,Scotiabank,Sector Perform,,init
2014-04-03 10:39:26,Credit Suisse,Outperform,,main
2014-01-10 13:30:00,BTIG,Buy,,init
2014-01-07 11:34:09,Morgan Stanley,Equal-Weight,,init
2013-10-09 20:00:00,Clarkson Capital Markets,Market Perform,,init
2013-09-27 10:35:02,Deutsche Bank,Hold,,init
2013-07-03 11:42:32,RBC Capital,Outperform,,init
2013-05-30 19:11:34,Barclays,Overweight,,up
2012-10-19 15:53:00,Barclays,Equal-Weight,Underweight,up
2012-10-19 12:06:00,Credit Suisse,Outperform,Neutral,up
2012-08-10 10:43:00,Credit Suisse,Neutral,,init
2012-07-10 17:15:00,Barclays,Underweight,,init
