quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2024-09-30,-1.41672,-2.94,1.52,0.5181
2024-06-30,-4.1496,-3.12,-1.03,-0.33
2024-03-31,-6.72,-4.84,-1.88,-0.3884
2023-12-31,-7.08,-4.53,-2.55,-0.5629
