GradeDate,Firm,ToGrade,FromGrade,Action
2024-08-05 09:42:35,Needham,Hold,,reit
2024-07-30 18:13:23,Cantor Fitzgerald,Overweight,Overweight,reit
2024-06-05 12:12:45,Cantor Fitzgerald,Overweight,,init
2024-05-29 12:48:13,Benchmark,Buy,Buy,reit
2024-05-06 16:44:54,Craig-Hallum,Hold,Hold,main
2024-05-06 11:03:31,Needham,Hold,,reit
2023-08-07 17:12:50,Lake Street,Buy,Buy,main
2023-08-04 17:10:15,Craig-Hallum,Hold,Sell,up
2023-05-26 12:53:36,Benchmark,Buy,Buy,reit
2023-05-08 13:26:08,Lake Street,Buy,,main
2023-02-13 14:53:02,Craig-Hallum,Sell,,main
2023-02-13 12:30:53,Benchmark,Buy,Hold,up
2023-02-02 15:26:12,Lake Street,Buy,,main
2022-11-29 14:43:11,Lake Street,Buy,,init
2022-11-04 19:00:34,Craig-Hallum,Sell,Hold,down
2021-10-29 16:00:11,Benchmark,Hold,Buy,down
2021-05-21 13:11:35,Craig-Hallum,Hold,,main
2020-09-21 12:42:13,Benchmark,Buy,,main
2020-05-14 12:07:22,Benchmark,Buy,,init
2020-01-23 13:49:10,Berenberg,Hold,Buy,down
2019-10-25 11:58:41,William Blair,Market Perform,Outperform,down
2019-10-25 11:47:34,Northcoast Research,Neutral,Buy,down
2018-12-12 14:31:36,Northcoast Research,Buy,,init
2016-10-28 04:00:00,Canaccord Genuity,Hold,Buy,down
2016-05-11 12:56:28,FBR Capital,Outperform,,init
2016-04-29 16:06:34,Stephens & Co.,Equal-Weight,Overweight,down
2016-04-29 13:47:23,Stephens & Co.,Equal-Weight,Overweight,down
2015-10-15 10:01:57,Canaccord Genuity,Buy,Hold,up
2015-04-24 12:17:57,Craig-Hallum,Hold,Buy,down
2015-04-24 10:25:00,Piper Sandler,Neutral,Overweight,down
2015-04-20 11:44:24,Needham,Hold,Buy,down
2015-02-19 11:27:37,Pacific Crest,Sector Perform,,init
2014-12-18 05:00:00,Oppenheimer,Outperform,,init
2014-10-03 13:20:53,Canaccord Genuity,Buy,Hold,up
2014-06-18 10:12:10,Canaccord Genuity,Hold,,init
2014-05-02 06:15:10,Jefferies,Hold,,main
2013-07-15 11:53:33,Jefferies,Hold,,main
2013-06-17 13:46:39,Piper Sandler,Overweight,,main
2013-04-25 20:00:23,Piper Sandler,Overweight,,main
2013-02-21 11:27:29,Morgan Stanley,Equal-Weight,,init
2013-02-13 19:48:29,Piper Sandler,Overweight,,main
2013-02-13 15:50:56,Jefferies,Hold,,main
2012-07-24 19:24:00,Piper Sandler,Overweight,,main
2012-06-29 10:47:00,Jefferies,Hold,,main
2012-05-04 11:04:00,Jefferies,Hold,,main
