GradeDate,Firm,ToGrade,FromGrade,Action
2024-08-07 18:31:53,Scotiabank,Sector Outperform,Sector Outperform,main
2024-08-05 14:23:44,RBC Capital,Outperform,Outperform,main
2024-07-09 14:59:51,Evercore ISI Group,In-Line,In-Line,main
2024-06-17 13:46:17,JP Morgan,Neutral,Neutral,main
2024-05-29 12:34:10,Barclays,Overweight,Overweight,main
2024-05-16 13:01:51,Scotiabank,Sector Outperform,Sector Outperform,main
2024-05-13 13:17:08,"Keefe, Bruyette & Woods",Market Perform,Market Perform,main
2024-03-28 17:26:18,Raymond James,Outperform,Outperform,main
2024-03-22 08:54:08,Citigroup,Buy,Neutral,up
2024-03-20 11:36:24,Mizuho,Buy,Buy,main
2024-03-12 10:48:41,JMP Securities,Outperform,Outperform,main
2024-02-26 15:21:56,RBC Capital,Outperform,Outperform,reit
2024-01-02 11:13:50,Jefferies,Buy,Hold,up
2023-09-29 11:05:08,UBS,Neutral,,init
2023-09-01 14:20:47,Morgan Stanley,Equal-Weight,Equal-Weight,main
2023-08-28 11:45:06,Raymond James,Outperform,Outperform,main
2023-08-09 16:02:51,Barclays,Overweight,Overweight,main
2023-08-02 16:08:48,B. Riley Securities,Buy,Buy,main
2023-07-31 14:15:59,RBC Capital,Outperform,Outperform,main
2023-07-14 15:52:41,Citigroup,Neutral,Neutral,main
2023-06-26 13:14:36,Morgan Stanley,Equal-Weight,Equal-Weight,main
2023-06-12 09:41:24,Evercore ISI Group,In-Line,Outperform,down
2023-05-31 09:36:33,Barclays,Overweight,Overweight,main
2023-05-30 11:52:22,Wells Fargo,Equal-Weight,Equal-Weight,main
2023-05-26 14:03:58,JP Morgan,Neutral,Neutral,main
2023-05-19 11:14:09,Mizuho,Buy,Buy,main
2023-05-10 13:08:23,"Keefe, Bruyette & Woods",Outperform,Outperform,main
2023-05-08 13:16:23,RBC Capital,Outperform,,main
2023-04-10 10:58:05,Evercore ISI Group,Outperform,In-Line,up
2023-03-29 11:10:38,Wells Fargo,Equal-Weight,,init
2023-03-22 09:58:54,Mizuho,Buy,,main
2023-03-15 10:18:55,Barclays,Overweight,,main
2023-03-06 12:16:44,Oppenheimer,Perform,,reit
2023-02-28 14:01:35,JMP Securities,Market Perform,,main
2023-02-27 14:19:47,RBC Capital,Outperform,,main
2023-01-03 09:44:46,Jefferies,Hold,Buy,down
2022-12-16 11:53:44,JP Morgan,Neutral,Overweight,down
2022-12-13 11:33:28,Barclays,Overweight,,main
2022-12-12 15:37:52,Morgan Stanley,Equal-Weight,,main
2022-12-08 10:17:56,Goldman Sachs,Buy,Neutral,up
2022-11-30 10:07:09,Wolfe Research,Peer Perform,Outperform,down
2022-11-29 12:29:15,Raymond James,Outperform,Strong Buy,down
2022-11-29 12:10:21,JMP Securities,Market Outperform,,main
2022-11-07 14:32:27,RBC Capital,Outperform,,main
2022-10-19 12:54:49,Jefferies,Buy,,main
2022-10-18 12:54:47,Goldman Sachs,Neutral,,main
2022-10-06 10:51:18,Mizuho,Buy,,main
2022-10-06 10:38:25,Barclays,Overweight,,main
2022-09-19 12:28:20,Evercore ISI Group,Outperform,,main
2022-08-25 11:45:16,Morgan Stanley,Equal-Weight,,main
2022-08-08 11:56:03,RBC Capital,Outperform,,main
2022-07-26 12:01:05,Barclays,Overweight,,main
2022-07-19 09:37:13,Oppenheimer,Perform,,init
2022-07-15 13:19:37,Morgan Stanley,Equal-Weight,,main
2022-07-08 13:29:59,Capital One,Overweight,,init
2022-07-06 12:28:10,Mizuho,Buy,,main
2022-06-30 13:44:37,Jefferies,Buy,,main
2022-06-23 12:05:55,Raymond James,Strong Buy,,main
2022-06-23 11:05:33,Credit Suisse,Neutral,,main
2022-05-27 11:38:24,Morgan Stanley,Equal-Weight,,main
2022-04-25 12:05:48,Credit Suisse,Neutral,,main
2022-04-20 13:07:33,Jefferies,Buy,,init
2022-04-14 10:11:10,BMO Capital,Outperform,,init
2022-03-22 13:47:44,JP Morgan,Overweight,,main
2022-03-11 13:38:42,Morgan Stanley,Equal-Weight,,main
2022-02-01 09:47:01,Keybanc,Sector Weight,,init
2022-01-25 12:29:28,Mizuho,Buy,,main
2021-12-01 12:20:19,Raymond James,Strong Buy,,main
2021-10-22 12:48:21,BTIG,Buy,Neutral,up
2021-09-23 13:59:24,Goldman Sachs,Neutral,,init
2021-09-20 14:12:24,Evercore ISI Group,Outperform,In-Line,up
2021-09-01 13:32:16,Barclays,Overweight,,init
2021-08-30 11:44:31,Wolfe Research,Outperform,Peer Perform,up
2021-08-23 08:55:50,Raymond James,Strong Buy,,main
2021-08-20 11:30:11,Morgan Stanley,Equal-Weight,,main
2021-08-16 11:31:41,Berenberg,Hold,Buy,down
2021-08-09 12:52:12,RBC Capital,Outperform,,main
2021-07-16 12:24:03,Morgan Stanley,Equal-Weight,,main
2021-06-17 11:47:49,Wells Fargo,Overweight,,main
2021-06-15 10:29:42,Wolfe Research,Outperform,,init
2021-06-11 11:11:24,Credit Suisse,Neutral,,main
2021-06-08 11:55:42,Morgan Stanley,Equal-Weight,,main
2021-05-21 11:38:27,Morgan Stanley,Equal-Weight,,main
2021-05-10 13:44:20,Zelman,Hold,Buy,down
2021-05-07 11:46:28,Morgan Stanley,Equal-Weight,,main
2021-03-31 10:57:43,RBC Capital,Outperform,,init
2021-03-03 13:04:52,Morgan Stanley,Equal-Weight,,main
2021-01-20 12:33:06,Evercore ISI Group,In-Line,Outperform,down
2020-12-10 12:12:43,Wells Fargo,Overweight,Equal-Weight,up
2020-12-02 14:19:01,Morgan Stanley,Equal-Weight,,main
2020-10-01 12:24:54,Berenberg,Buy,,init
2020-08-31 12:46:20,Morgan Stanley,Equal-Weight,,main
2020-06-23 11:18:01,Raymond James,Strong Buy,,reit
2020-06-18 12:38:57,Janney Montgomery Scott,Neutral,,init
2020-06-16 13:55:45,B. Riley Securities,Buy,,main
2020-06-09 11:43:15,Morgan Stanley,Equal-Weight,,main
2020-06-01 11:25:34,Mizuho,Buy,,main
2020-04-29 13:06:17,Credit Suisse,Neutral,,main
2020-04-22 12:56:39,Raymond James,Strong Buy,Outperform,up
2020-04-16 12:13:34,Morgan Stanley,Equal-Weight,,main
2020-04-08 12:03:48,Wells Fargo,Equal-Weight,,main
2020-04-07 13:58:39,Citigroup,Neutral,,main
2020-04-02 11:29:03,Goldman Sachs,Neutral,Buy,down
2020-01-27 12:41:07,JMP Securities,Market Outperform,,main
2019-12-03 13:53:55,JP Morgan,Overweight,,main
2019-11-12 12:11:08,Raymond James,Outperform,,reit
2019-10-09 11:56:52,Morgan Stanley,Equal-Weight,,main
2019-08-01 10:48:48,BTIG,Neutral,Buy,down
2019-06-11 11:45:20,Citigroup,Neutral,Buy,down
2019-02-26 12:32:11,Mizuho,Buy,Neutral,up
2018-11-26 13:33:39,Goldman Sachs,Buy,Neutral,up
2018-11-19 12:51:37,Raymond James,Outperform,Strong Buy,down
2018-11-16 10:40:26,Morgan Stanley,Equal-Weight,Overweight,down
2018-11-14 13:58:41,JP Morgan,Overweight,Overweight,main
2018-11-14 11:14:11,Mizuho,Neutral,Buy,down
2018-08-28 11:27:50,Wells Fargo,Market Perform,Market Perform,main
2018-07-30 13:32:57,Zelman,Hold,Buy,down
2018-06-14 11:09:12,Morgan Stanley,Overweight,Overweight,main
2018-03-29 12:40:36,Baird,Outperform,,init
2018-02-26 13:13:59,BTIG,Buy,Buy,main
2017-12-15 12:51:42,JP Morgan,Overweight,Neutral,up
2017-12-08 11:15:34,"Keefe, Bruyette & Woods",Outperform,Market Perform,up
2017-12-04 14:05:49,Evercore ISI Group,Outperform,In-Line,up
2017-10-20 11:50:23,Citigroup,Buy,,init
2017-10-09 21:32:25,BTIG,Buy,,init
2017-07-10 10:13:11,Mizuho,Buy,Neutral,up
2017-06-05 12:16:57,Evercore ISI Group,In-Line,,init
2017-02-27 13:36:00,Credit Suisse,Neutral,,init
2017-02-09 12:21:42,Mizuho,Neutral,,init
2016-10-11 04:00:00,JMP Securities,Overweight,,init
2016-09-08 11:53:09,Raymond James,Buy,,main
2016-08-08 14:27:00,Zelman,Buy,Hold,up
2016-08-08 13:50:35,"Keefe, Bruyette & Woods",Market Perform,,main
2016-03-09 11:20:59,"Keefe, Bruyette & Woods",Market Outperform,Outperform,down
2016-02-29 18:00:27,"Keefe, Bruyette & Woods",Outperform,,main
2015-12-17 13:28:13,JP Morgan,Neutral,Overweight,down
2015-08-10 15:00:00,"Keefe, Bruyette & Woods",Outperform,,main
2015-03-23 11:16:54,Morgan Stanley,Overweight,Equal-Weight,up
2015-03-02 14:00:00,"Keefe, Bruyette & Woods",Outperform,,main
2014-07-18 10:33:12,Raymond James,Strong Buy,Outperform,up
2014-06-30 23:22:40,JP Morgan,Overweight,,main
2014-05-15 01:52:52,Raymond James,Outperform,,main
2014-03-21 12:00:00,B of A Securities,Buy,Neutral,up
2014-03-20 10:35:10,B of A Securities,Buy,Neutral,up
2014-03-05 13:00:00,"Keefe, Bruyette & Woods",,,init
2013-08-26 11:46:54,Credit Suisse,Neutral,,init
2013-08-26 11:45:03,Wells Fargo,Market Perform,,init
2013-08-26 11:44:44,FBR Capital,Outperform,,init
